,result,score,target
23,NEUTRAL,0.491651326417923,"Even as he applies pressure on Xi, Biden’s own ability to shape the wars in the Middle East and Europe is being tested, as Israel continues its assault on Gaza’s civilian infrastructure and as Ukraine struggles to regain territory following Russia’s invasion 20 months ago. His staunch support and billions of dollars in military assistance from the United States haven’t necessarily led to outcomes US officials had hoped for."
24,POSITIVE,0.7680979371070862,"In California, the president plans to personally press Xi to use China’s rare alliance with Iran to help deliver what has been an unanimous warning from western world: Don’t add fuel to the fire."
25,NEUTRAL,0.464661568403244,"“The president will underscore our desire for China to make clear in its burgeoning relationship … with Iran that it is essential that Iran not seek to escalate or spread violence in the Middle East,” a senior administration official said."
26,NEUTRAL,0.6393930912017822,"Echoing what Biden and his top officials have said repeatedly in recent weeks, the president plans to also make clear to Xi that “if Iran undertakes provocative actions anywhere that the United States is prepared to respond and respond promptly,” the official added."
27,NEUTRAL,0.5996115803718567,"China’s influence has grown in Iran as the two countries have found common cause in mutual antipathy toward the United States. China purchases large amounts of Iranian oil and has made investments in the country, deepening a strategic partnership whose animating feature is opposition to American interests."
28,NEGATIVE,0.09057681262493134,"A senior Chinese diplomat visited Iran over the weekend, and reiterated Beijing’s calls for an end to the fighting and condemnation of civilian deaths."
29,NEGATIVE,0.3820684850215912,"When Chinese Foreign Minister Wang Yi visited Washington last month in preparation for this week’s Biden-Xi meeting, senior US officials raised the Middle East issue, pressing China to adopt a “constructive” approach to the conflict."
30,POSITIVE,0.7793049216270447,"For Biden and his aides preparing for Wednesday’s meeting with Xi, their chief objective won’t necessarily be to convince China to support Israel’s efforts, but to convince Iran not to escalate any further."
31,NEGATIVE,0.36179789900779724,"“President Biden will make the point to President Xi that Iran acting in an escalatory, destabilizing way that undermines stability across the broader Middle East is not in the interests” of China or “any other responsible country,” US national security adviser Jake Sullivan said Monday at the White House."
32,NEUTRAL,0.6097103357315063,"How successful Biden is on that front won’t be known at the summit’s conclusion. And American officials have acknowledged that it is unlikely China will stop purchasing sanctioned Iranian oil – much like it continues to purchase energy from Russia, despite the raft of western sanctions applied at the start of the Ukraine war."
33,NEUTRAL,0.5836246609687805,"Still, US officials believe there might be a limited role Beijing can play in the Ukraine war, notwithstanding China’s deep economic alliance with Russia."
34,NEUTRAL,0.680777907371521,"China has said it remains “impartial” in the Ukraine conflict and has suggested it could play a peacemaking role, an offer Washington has been skeptical of."
35,NEUTRAL,0.5655255317687988,"The Biden administration has grown increasingly concerned about the strengthening of ties between North Korea and Russia, particularly as the hermit nation has appeared eager to provide Russia with military supplies."
36,NEUTRAL,0.585229218006134,A high-profile group of former Biden and Obama administration and campaign officials sent a message of support to President Joe Biden for his backing of Israel in the wake of the October 7 attacks by Hamas as he faces division within his own party on the matter.
37,NEUTRAL,0.5217050313949585,"The letter, signed by more than 115 former officials and shared first with CNN, comes as some fissures emerge among Democrats and the Biden administration as Israel mounts a ground offensive against Hamas in Gaza, threatening party unity heading into the 2024 presidential election cycle. It also offers an on-the-record statement of support amid a spate of other protest letters from Biden administration officials, many of which were sent anonymously for fear of retribution."
38,POSITIVE,0.7430094480514526,"Those letters of dissent include a letter reviewed by The New York Times on Tuesday signed by more than 400 political appointees and staff members representing 40 government agencies, which protested Biden’s support for Israel."
39,POSITIVE,0.7970786690711975,The pro-Israel group expressed “deep appreciation” to Biden in their letter.
40,NEGATIVE,0.3854255974292755,"“As former Biden and Obama administration officials and campaign staff, we are writing to express our deep appreciation for your moral clarity, courageous leadership, and staunch support of Israel, one of our nation’s strongest allies, in the aftermath of the worst massacre of Jewish people in a single day since the Holocaust,” the letter said."
41,POSITIVE,0.8346847295761108,"The letter was signed by a range of former Biden and Obama officials and campaign staff, including former Biden chief of staff Ron Klain, former Under Secretary of Defense for Policy Colin Kahl, former Treasury Secretary Lawrence Summers, three members of Congress, 18 former ambassadors and others."
42,POSITIVE,0.7047309875488281,"In Congress, the issue has inflamed underlying tensions within the House Democratic Caucus, a debate that has fallen along ideological, generational and even racial lines. Democratic leaders have been eager to keep a lid on the tensions and have intervened directly, spilling into public view as 22 Democrats joined Republicans last week to censure Michigan Democratic Rep. Rashida Tlaib, a Palestinian American, over her use of a phrase many see as a call for the destruction of the Jewish state."
43,NEUTRAL,0.6010050773620605,"That division reflects deepening divides among Democratic voters on Biden’s handling of the situation. Polling from The Associated Press-NORC Center for Public Affairs Research last week found that 46% of Democrats disapprove of how Biden has navigated the conflict, compared to 50% of Democrats who approve."
44,POSITIVE,0.7902715802192688,Secretary of State Antony Blinken acknowledged disagreements within the State Department over the Biden administration’s approach to Israel-Hamas war in an email to staff Monday.
45,POSITIVE,0.8984488844871521,"“Some people in the Department may disagree with approaches we are taking or have views on what we can do better,” Blinken said in the email, adding that forums have been organized so that employees can provide feedback."
46,NEUTRAL,0.6784034371376038,"The pro-Israel group also offered a message to those who have different views: “To those blaming Israel alone for this violence or excusing the atrocities including rape and beheading as ‘resistance,’ we want to be very clear: there is no moral equivalence between Israel and Hamas, a designated terrorist organization responsible for mass atrocities,” it said."
47,POSITIVE,0.8399311900138855,"CNN’s Jennifer Hansler, Annie Grayer, Melanie Zanona, and Manu Raju contributed to this report."
48,NEUTRAL,0.5274317860603333,The Israeli military’s focus on hospitals in Gaza is growing more intense as it campaign to eliminate Hamas from the enclave enters a sixth week.
49,NEUTRAL,0.5479796528816223,"The IDF invited news media to visit a medical center for children on Monday, where a spokesperson alleged parts of the basement had been a Hamas “command and control center” and may have been used to hold hostages."
50,NEUTRAL,0.6773706078529358,"He also pointed to a chair with a rope next to it and a piece of women’s clothing, which he said would be tested for DNA, and a makeshift toilet."
51,NEGATIVE,0.36755913496017456,"Israel has repeatedly claimed that Hamas locates its operational bases in tunnels under hospitals and other civilian infrastructure. The access provided by the IDF provided Monday was an effort to back up those assertions, which are denied by Hamas, as well as health officials and hospitals in Gaza."
52,NEGATIVE,0.2251461297273636,Concerns are mounting that hospitals are now being targeted for military action. Searing images and accounts from civilians inside continue to emerge and as doctors warn they cannot evacuate their most vulnerable patients.
53,NEUTRAL,0.5653109550476074,"Speaking by phone to CNN on Tuesday, Mohammed Zarqout, who has responsibility for all of Gaza’s hospitals, said the basement at Al Rantisi had been used as a shelter for women and children – not to store Hamas weaponry and hold hostages – as well as being the location of the pharmacy and some of the hospital’s administrative offices before rainwater made it “impossible” to use."
54,NEGATIVE,0.06293043494224548,"Zarqout also told CNN that medical staff had been forced to leave the hospital by Israeli soldiers, and had been unable to take all the patients with them when they left."
55,NEGATIVE,0.3794848322868347,CNN embedded with Israel's military inside Gaza but did not submit the material for this report to the IDF and retained editorial control over the final report.
56,NEGATIVE,0.32629624009132385,"In a statement on Sunday, the IDF said it was enabling passage by foot and ambulance to evacuate from three hospitals: Al-Shifa, Al-Rantisi and Nasser hospitals."
57,NEGATIVE,0.24291029572486877,"Israeli troops had been conducting operations inside Al-Rantisi only a few hours before CNN’s visit, according to Hagari. He added that a forensic team would soon test the material left behind in the basement rooms to confirm any potential connection to the more than 200 hostages taken by Hamas during its rampage in Israel on October 7."
58,NEGATIVE,0.11712463945150375,The IDF is also working to determine if there is a connection between an apparent nearby tunnel entrance and the rooms under the hospital.
59,NEUTRAL,0.419476717710495,"CNN was shown a shaft, about 200 meters away from Al-Rantisi, which Hagari claimed was located next to a Hamas commander’s house and also a school."
60,NEUTRAL,0.4309137761592865,"Wires leading into the shaft provided power to the tunnel from solar panels fixed onto the roof of the Hamas commander’s house, he also said."
61,NEGATIVE,0.2210116982460022,"“We [put] a robot inside the tunnel and the robot saw a massive door, a door that is in the direction of the hospital,” Hagari said."
62,NEGATIVE,0.1040399819612503,CNN’s team witnessed huge amounts of destruction on their way through Gaza with the Israeli military as they were taken to Al-Rantisi hospital.
63,NEGATIVE,0.18098504841327667,"Countless houses, tall apartment blocks, hotels and villas had been destroyed. Bullet and shell holes were visible everywhere and firefights were ongoing."
64,NEGATIVE,0.18540740013122559,Days of intensive fighting near hospitals in the enclave in recent days have lead to what medical personnel still working there describe as siege-like conditions.
65,NEGATIVE,0.18858344852924347,"While hospitals are protected in times of war under international humanitarian law, that protection may be compromised if they are believed to be sites of military activity. The World Health Organization has recorded at least 137 attacks on health facilities in Gaza, which it said resulted in 521 deaths and 686 injuries."
66,NEGATIVE,0.2910414934158325,"Other protected sites, like schools, civilian shelters, and United Nations facilities have already been damaged or destroyed in over a month of Israeli airstrikes. On Monday, the United Nations Relief and Works Agency for Palestine Refugee announced that over 100 UN staffers had been killed in Gaza since fighting began – the most in the United Nation’s history."
67,NEGATIVE,0.14867667853832245,"“We are horrified at the latest reports of attacks on and in the vicinity of Al-Shifa Hospital, Al-Rantissi Naser Paediatric Hospital, Al-Quds Hospital, and others in Gaza city and northern Gaza, killing many, including children. Intense hostilities surrounding several hospitals in northern Gaza are preventing safe access for health staff, the injured, and other patients” the statement reads."
68,NEGATIVE,0.09944305568933487,"Doctors continue to refuse to leave Al-Shifa – the biggest in Gaza – as of Monday, , because they say they fear hundreds of patients will die if they are left behind. Israel has alleged a Hamas center is hidden in the basement there, a claim which the hospital staff and Hamas have denied."
69,NEUTRAL,0.42164209485054016,"Thousands of civilians are believed to be sheltering at the hospital, and approximately 700 at-risk patients are receiving treatment there, according to Dr. Munir Al-Bursh, Director-General of the Hamas-controlled Health Ministry in Gaza."
70,NEUTRAL,0.5908722877502441,"Behind tables laden with more than 50 assault rifles, Israel’s far-right national security minister, Itamar Ben Gvir, smiled at a crowd of people who had come to the coastal city of Caesarea for a ceremony to receive the firearms."
71,NEGATIVE,0.3772267997264862,"The divisive politician has been crisscrossing Israel in the past weeks handing out guns to civilian members of security squads as he expands Israeli citizens’ access to guns in the wake of Hamas’ attack last month. The aim, according to the Ministry of National Security, is to create teams to respond to future terror incidents."
72,NEUTRAL,0.6180656552314758,"The successes of some volunteer security units in southern Israel, who were able to push Hamas gunmen back on October 7 in certain locales, have attracted new members to the initiative."
73,NEUTRAL,0.5797842741012573,"The Israeli government says around 700 volunteer security squads, which will operate under the command of Israeli police, have been established since then, tapping into the wellspring of insecurity in the country following Hamas militants’ massacre of an estimated 1,200 people in Israel that day."
74,NEUTRAL,0.5359105467796326,"“We saw this in the first days of the war, wherever there were weapons, the scale of the disaster was smaller,” Ben Gvir said in a press release."
75,NEUTRAL,0.661320686340332,"Critics see it as part of a far-right vision to inflame Israeli-Palestinian relations in the country, especially in the Israeli-occupied West Bank. Ben Gvir, who leads the Otzma Yehudit (Jewish Power) party, pledged to give 10,000 guns to towns and cities across Israel, including Israeli settlements in the Palestinian territory, according to the New York Times."
76,NEUTRAL,0.5356888771057129,"“Weapons will be distributed to squads all around the country, with an emphasize on near- border fence communities in the north and south, mixed cities and settlements in Judea and Samaria,” Ben Gvir’s office said in a statement shared by the Jewish Power party and seen by CNN which used the biblical names for the West Bank."
77,NEGATIVE,0.22820371389389038,"Palestinians fear these guns will be used against them. Mariam Barghouti, a Palestinian writer and policy analyst, described Ben Gvir’s pledge as “green lighting an intensification of killing Palestinians ­– although that has consistently been the reality in the West Bank,” she told CNN."
78,NEGATIVE,0.34617486596107483,"Violence has spiked in the West Bank since Israel declared war on Hamas last month and at least 176 Palestinians have since been killed by Israeli forces or Jewish settlers, according to the Palestinian Ministry of Health."
79,NEGATIVE,0.33628538250923157,"The United Nations and many foreign countries consider the West Bank and East Jerusalem as occupied land and therefore view Israeli settlements there as illegal under international law. But Israel says the status of the West Bank is disputed and denies its settlements there are illegal; while it regards all of Jerusalem as sovereign Israeli territory. Some in Prime Minister Benjamin Netanyahu’s cabinet, such as Ben Gvir and far-right Finance Minister Bezalel Smotrich, support annexing the West Bank."
80,NEGATIVE,0.11480041593313217,"Abdelathim Wadi, who lives in Qusra, south of the West Bank city of Nablus, lost his brother and nephew to an attack by armed settlers as they made their way to a funeral for four other Palestinians, he said."
81,NEUTRAL,0.455896258354187,"“There’s no one to defend us… Our movement is so restricted, we’re constantly living in fear that if we leave our house, we’ll be shot,” he said."
82,NEGATIVE,0.12876635789871216,"When CNN asked Ben Gvir at the Caesarea event last week whether his actions were inciting violence against Palestinians, CNN was kicked out of the ceremony."
83,POSITIVE,0.8826448321342468,A civilian security squad member holds a rifle at an event attended by Israeli National Security Minister Itamar Ben-Gvir.
84,NEUTRAL,0.4677571952342987,"In a later statement to CNN, Ben Gvir said “forming and arming the security squads will increase the probability that many Israeli families” will survive a similar attack to the one on October 7."
85,POSITIVE,0.7720308899879456,"It added that the Israel Defense Forces is “the one responsible for arming and forming the squads in Judaea & Samaria,” and not the police under Ben Gvir."
86,POSITIVE,0.8847306966781616,"“And to be clear, the minister’s vision and acts are to provide security to the citizens of Israel, (if) his views were met in the months prior the massacre, the present day could have been different and safer,” the statement added."
87,NEUTRAL,0.6063399910926819,"Ben Gvir, who has previously been convicted for supporting terrorism and inciting anti-Arab racism, loomed on the edges of the Israeli far-right before his party and other extremist figures shored up Netanyahu’s ruling coalition – the most right-wing in Israel’s history."
88,NEUTRAL,0.41225841641426086,"Ben Gvir’s party draws its core support from Israeli settlers in the West Bank.  Last week, Heritage Minister Amichay Eliyahu, who is in Ben Gvir’s party, suggested that dropping a nuclear bomb on Gaza could be “one way” for Israel to deal with Hamas. Eliyahu said later he did not mean his answer to be taken literally."
89,NEUTRAL,0.415596604347229,"Outside the sports hall, where the ceremony was taking place in Caesarea, a small group of demonstrators gathered against Ben Gvir’s arrival in their neighborhood. Amid chants of “fascist,” protester Roy Malkan accused the minister of “provoking the situation in the West Bank,” and “hoping for riots from the Israeli Palestinians,” Malkan told CNN."
90,NEUTRAL,0.41025087237358093,"Others against the mass distribution of arms believe the government should be shoring up the police force and the military instead, and not risk weapons falling into the wrong hands."
91,POSITIVE,0.7848461270332336,"In a video shared on Ben Gvir’s Facebook page, controversial far-right rapper Yoav Eliasi was seen being embraced by the politician after he received a rifle at a Tel Aviv security squad weapons ceremony."
92,NEGATIVE,0.38869959115982056,"In addition to the hundreds of new volunteer units, Ben Gvir has called on individuals to “go, arm yourself.” Shooting ranges and gun stores in Israel have seen an increase in foot traffic as private gun licensing rules were relaxed by Ben Gvir in recent weeks, Reuters reported."
93,NEUTRAL,0.43739569187164307,"A 2017 report from the Small Arms Survey, a Swiss nonprofit tracking global firearms holdings, found civilians owned approximately 557,000 registered and unregistered guns in Israel, or 6.7 guns per 100 people – a tiny fraction of America’s 120 guns per 100 people. Israeli officials in October estimated that at least 300,000 Israelis would be eligible for the new licenses."
94,NEUTRAL,0.6325877904891968,"Protesters and an anti-protester argue outside an event attended by Ben-Gvir in Caesarea, Israel, in November 2023."
95,NEUTRAL,0.46131381392478943,"What the country needs is a reduction in arms, he said, pointing to the issue of illegal guns fueling gang-related violence among Arab citizens of Israel. The community – which makes up 20% of the population – has been calling for more measures to help curb criminal violence to deaf years, according to Ben-Porat."
96,NEUTRAL,0.43433377146720886,"Security squad members at the Caesarea event believe the opposite, telling CNN that the process is regulated with a background check and proof of prior military experience. Those with prior police, national or civil service experience, or an exemption, is also accepted, according to a volunteer sign-up sheet. A large proportion of Israelis have undergone mandatory military service: Israel’s October call for 300,000 reservists, despite having a population 34 times smaller than the US, is nearly equal to the total size of the US’s military reserves."
97,NEUTRAL,0.4712751507759094,"One of the new recruits, educator Liat Eisner, stressed it was pragmatism that led her to join the volunteer security unit. “We are not fanatics. We’re not crazy for guns. We are concerned citizens who are not willing to be butchered again,” she said."
98,NEUTRAL,0.6409354209899902,Eisner said she’s no fan of Israeli politics and previously protested Netanyahu’s attempt at judicial reform. But her priorities have changed since the start of Israel’s war with Hamas.
99,NEUTRAL,0.6012570858001709,CNN’s Nada Bashir and Celine Alkhadi contributed to this report.
