,result,score,target
11,NEUTRAL,0.5106982588768005,"""China supports the establishment of a Middle East zone free of nuclear weapons and other WMDs and believes that this move will help curb the proliferation of WMDs, safeguard the authority and effectiveness of the international non-proliferation regime, and reduce the risk of an arms race and conflict, thereby providing an important mechanism for the maintenance of long-term regional peace and security,"" he said."
12,NEUTRAL,0.6368971467018127,Geng underscored that China is concerned about flagrant violations of the basic norms governing international relations.
13,NEGATIVE,0.32509759068489075,"""It pains to see massive civilian casualties on both sides and it is heart-wrenching to witness the worsening humanitarian crisis in the Gaza Strip. Violence cannot bring true security. The use of force will not create lasting peace,"" he added."
14,NEGATIVE,0.1529649943113327,"The ambassador stressed that peace and security in the Middle East ""bear on not only the interests of regional states, but also global stability""."
15,NEUTRAL,0.6497774124145508,"""In response to the current global and regional security dilemma, China maintains that the international community should adhere to the concept of common, comprehensive, cooperative, and sustainable security, insist on building a balanced, effective, and sustainable international security architecture, and adhere to a new path to security that features dialogue over confrontation, partnership over alliances, and win-win over zero-sum,"" he said."
16,NEUTRAL,0.46235257387161255,Geng noted that it is China's wisdom and approach to eliminating the root causes of international conflicts and achieving durable stability and security in the region.
17,NEUTRAL,0.5179403424263,"""The Middle East question, with its intertwined historical and practical contradictions, cannot be resolved overnight. It requires all parties to uphold the concept of common security, adhere to the principle of indivisibility of security, and gradually shape a favorable political and diplomatic atmosphere,"" he said."
18,NEUTRAL,0.4889181852340698,"""Countries in the region should strengthen their solidarity and coordination and forge mutual trust and consensus. Certain countries outside the region should abandon their narrow geopolitical interests and political manipulation, stop deliberately provoking confrontation in the region, and make practical contributions to the maintenance of regional security,"" Geng pointed out."
19,POSITIVE,0.7263653874397278,He further said that maintaining the authority and effectiveness of the international nuclear non-proliferation regime is crucial to the establishment of a nuclear weapon free zone in the Middle East.
20,NEUTRAL,0.5063789486885071,"""Recently, what the Israeli officials said about the use of nuclear weapons in the Gaza Strip has caused an uproar. China was shocked by statements of this kind and expressed its concern,"" he said."
21,NEUTRAL,0.6863241791725159,"""This kind of statements is universally condemned. It is extremely irresponsible and disturbing. Such statements run counter to the international consensus that a nuclear war cannot be won and must not be fought, are contrary to the international spirit of establishing a Middle East zone free of nuclear weapons, and go against the overwhelming international call to deescalate, cease hostilities, and protect civilians,"" he continued."
22,POSITIVE,0.7637013792991638,"Geng urged Israeli officials ""to retract these statements,"" and urged Israel to accede to the treaty on the non-proliferation of nuclear weapons as a non-nuclear weapon state ""as soon as possible"" and to place all its nuclear facilities under the safeguards of the International Atomic Energy Agency."
23,POSITIVE,0.7077970504760742,"Geng noted that China firmly commits to a nuclear strategy of self-defense, adding that ""China will continue to practically contribute to the maintenance of peace, security, and stability in the Middle East region, and is ready to join others to forge consensus at this conference and to inject new impetus to the establishment of a Middle East zone free of nuclear weapons."""
24,NEUTRAL,0.6913815140724182,"Experts have called on the United States to work with China to promote peace and prosperity in the Asia-Pacific region and jointly address global challenges, following US Secretary of State Antony Blinken's Asia visit."
25,POSITIVE,0.7591952681541443,"Blinken wrapped up an intense nine-day diplomatic tour of the Middle East and Asia in India on Friday. His trip included South Korea and a G7 foreign ministers' meeting in Japan, and discussed topics covering the Palestine-Israel conflict, the Russia-Ukraine conflict, and some so-called geopolitical concerns in the ""Indo-Pacific"". China was also a topic of discussion between Blinken and US allies."
26,NEUTRAL,0.400417298078537,"Yuan Zheng, deputy director of the Chinese Academy of Social Sciences' Institute of American Studies, said Blinken's meeting with regional partners in Asia was to show unity over major geopolitical issues and prevent existing differences on Gaza from deepening."
27,POSITIVE,0.743878960609436,"Yuan said that in recent years, the US has been reducing its military presence in the Middle East and shifted its strategic focus to the Asia-Pacific region. Thus, the worsening of the conflict is not in its interest, especially when there is an increasing call for a humanitarian ceasefire from the global community. ""So, it is important for the US to keep communication with allies in Asia."""
28,POSITIVE,0.7233062982559204,"He Yun, an associate professor at Hunan University's School of Public Policy, said Blinken's trip reflected a clear recognition within the US government of the need to reassure allies of its commitment to the ""Indo-Pacific"", as some think that the US global strategy with a focus on Asia-Pacific would be distracted by the Gaza conflict."
29,NEUTRAL,0.561280369758606,"""The US' strategic messaging and diplomatic initiatives appear to be aimed at maintaining confidence among its partners in the region that it has not diverted its attention away from this crucial geopolitical arena,"" she said."
30,NEUTRAL,0.44201013445854187,"However, she said that at a time when the world is facing more and more uncertainties, with geopolitical conflicts increasing and economic recovery slowing, it is unwise and not in the interest of the US to continue to provoke confrontation in the Asia-Pacific region."
31,NEUTRAL,0.49019235372543335,"She said the world has expectations for the relationship between the US and China to improve, as leaders of both countries are expected to meet and attend the APEC meeting in San Francisco this week."
32,NEUTRAL,0.5932283401489258,"""It should be noted that the global landscape is keenly observing the dynamics between China and the US,"" she said."
33,POSITIVE,0.7048951387405396,"She also said China is sending a positive signal with its leader's visit to San Francisco and calls for international actions to reduce tensions. ""It shows that China is sincere and plays a responsible role in China-US relations and world peace and development. A responsible response by the US is anticipated."""
34,POSITIVE,0.7007845044136047,"Yuan said that unless the Palestine-Israel conflict and the Russia-Ukraine conflict spiral out of control and escalate on a large scale, US strategic focus will remain on the Asia-Pacific."
35,NEGATIVE,0.3925597369670868,"This year, there have been frequent interactions between China and the US, with bilateral ties showing signs of emerging from its lowest level in decades."
36,NEUTRAL,0.6832813620567322,"Yuan said the US should take substantial action to rebuild mutual trust between the two sides to stabilize the relationship with China, rather than saying one thing and doing another."
37,POSITIVE,0.7198911309242249,The cooperation and competition between China and the United States in various sectors ultimately reflect their security relations.
38,NEUTRAL,0.5980640053749084,"The interaction and crisis management mechanisms between the two nations in traditional security domains, including geopolitical security, economic security, and international security, can only enable both sides to maintain a fragile balance in their security relations, and there is no guarantee that they will not escalate out of control."
39,POSITIVE,0.7124925255775452,Beijing and Washington should therefore make long-term efforts to broaden their perspective on security relations and promote the building of a community with a shared security responsibility for mankind.
40,NEUTRAL,0.45188701152801514,"The dilemma facing traditional security relations between China and the US is evident. In terms of geopolitical issues, the US, driven by a strategy of balancing power in the Atlantic and Pacific and fueled by the fear of China's rise and ideological differences, has employed a strategy of containment and encirclement by leveraging geopolitical tensions and collaborating with regional allies. As for economic and trade relations, the economic cooperation between the two countries has been confronted with challenges in political and security issues, ranging from a trade war to a tech war. In international security, there are differences in their positions on major geopolitical events such as the Russia-Ukraine conflict and the Israel-Palestine conflict, and their consensus and coordinated actions in global governance have dwindled."
41,NEUTRAL,0.6440873742103577,"To break free from challenges in their traditional security relations, it is necessary for both sides to focus on higher dimensions, seeking more common ground in human security and expanding the space for interaction. Beyond the traditional challenges such as climate change, the COVID-19 pandemic, major ecological challenges resulting from nuclear wastewater discharge, and humanitarian crises arising from local conflicts, have made the concept of human security, as outlined in the United Nations' Human Development Report 1994, even more relevant. In this new international environment, safeguarding human security, which includes political security, personal security, environmental security, food security, health security, economic security and community security, requires the international community, particularly the two major countries, to go beyond traditional notions and work toward the betterment of global human security while promoting the positive development of their own international relations."
42,NEUTRAL,0.6769267320632935,"China and the US have a responsibility and the ability to jointly safeguard human security. Threats to human security, such as climate change, the escalation of geopolitical conflicts, the risk of uncontrolled use of weapons of mass destruction, cybersecurity, ethical risks related to artificial intelligence and biotechnology and crimes against humanity, pose potential dangers far greater than the security threats that stem from conflicts in their real interests. Addressing these common security threats necessitates building a sense of shared responsibility between China and the US and establishing mechanisms for joint responsibility. Both countries, with their mature political systems, strong organizational and mobilization capabilities and leading strength in advanced technologies and culture, play pivotal roles in global governance."
43,NEUTRAL,0.662070631980896,"This provides a realistic basis for their cooperation over human security. In fact, both countries have conducted positive interactions in areas such as climate change, marine conservation, and public health, indicating the potential for consensus on human security."
44,NEUTRAL,0.4556289315223694,"Sino-US cooperation in the field of human security is still far from reaching a scope and level that matches the importance of this issue. The two sides have yet to establish a dialogue and negotiation mechanism for human security, and the academic community needs to delve deeper into this issue. In the face of uncertainties and challenges in traditional security cooperation, it is important for both countries to promote in-depth dialogue and cooperation from the perspective of their shared responsibility for human security."
45,NEUTRAL,0.6994472742080688,"It is necessary to incorporate the theme of human security into the bilateral diplomatic security dialogue mechanism. The China-US diplomatic security dialogue mechanism, first established in 2017, is a significant initiative. It is necessary to include the shared responsibility for human security community as a regular topic into this mechanism and invite leading scholars on human security into the discussions to promote the establishment of relevant cooperation mechanisms."
46,NEGATIVE,0.2475023716688156,"Efforts should be made to solidify the economic foundation of China-US cooperation in human security. Human security encompasses the most fundamental security needs of humanity, and these needs drive supply. This logic provides ample space for mutual interaction between the two countries in the economic and financial sectors regarding human security. For example, both countries can engage in more pragmatic cooperation in areas such as infrastructure financing related to human security, food and healthcare products, large-scale disaster insurance, and personal insurance."
47,NEUTRAL,0.6988064050674438,"It is important to build up awareness of the need for a community with a shared responsibility for human security among the public. It is necessary to strengthen nongovernmental dialogues on security concepts and cooperation, organize exchanges at various levels, including young students, women's groups, and media organizations, on the issue of the shared responsibility for human security. Additionally, academic disciplines related to human security should be established in universities and research institutions to step up relevant research. By maximizing consensus on the shared responsibility for human security, the public support for building a community with a shared responsibility for human security can be strengthened, which could enable both governments to give more consideration to human security factors when formulating security policies."
48,POSITIVE,0.7127172946929932,"The cooperation in human security governance within international organizations and global governance should be invigorated. China and the US should work together and play a leading role in addressing various international challenges in the field of human security, including those faced by international organizations such as the United Nations Food and Agriculture Organization, the International Labor Organization, and UNESCO."
49,NEUTRAL,0.4328804612159729,"It is imperative to strengthen cooperation in human security with a broader range of countries. Human security is not only a concern for China and the US, but also for the broader international community. It is necessary to strengthen dialogue, research, and cooperation in the field of human security with other countries, finding like-minded partners. For example, topics related to human security could be introduced within frameworks like the Belt and Road Initiative and the Shanghai Cooperation Organization to explore governance approaches for cybersecurity, climate change, space and technological security and establish relevant cooperation mechanisms. The establishment of a thematic forum on the shared responsibility for human security will help maximize international consensus and enable breakthroughs in the field of human security."
50,NEUTRAL,0.561077892780304,"However, Sino-US cooperation over human security and working toward the building of a community with a shared responsibility for human security is bound to be a complex and challenging process. The biggest obstacle is the tendency to overstretch, politicize and ideologize issues related to universal human security from the perspective of unilateral interests. It is impossible to isolate human security issues from national security, and it is also important to recognize that such issues go beyond political and national domains to some extent. Therefore, building a community with a shared responsibility for human security between China and the US will help to break free from the challenges facing the two nations in their traditional security relations while opening up new chapters and channels for security interaction. This will help guide the positive development of China-US relations toward the building of a global community with a shared future."
51,POSITIVE,0.726349413394928,"The author is head of college English teaching and research team at the University of International Relations. The author contributed this article to China Watch, a think tank powered by China Daily."
52,POSITIVE,0.7770122289657593,The views do not necessarily reflect those of China Daily.
53,POSITIVE,0.8083351254463196,Contact the editor at editor@chinawatch.cn.
54,NEUTRAL,0.4979981780052185,"GAZA - Al-Qassam Brigades, the military wing of Hamas, said on Monday that it has informed mediators of its readiness to release 50 women and children hostages held in Gaza in exchange for a 5-day cease-fire."
55,NEUTRAL,0.5697551369667053,"Abu Ubaida, the spokesperson for Al-Qassam Brigades, said in a message on its Telegram channel that ""Qatari mediators have made efforts to release Israeli detainees in exchange for releasing 200 Palestinian children and 75 women."""
56,NEGATIVE,0.18358458578586578,He stressed that the cease-fire should ensure a halt to hostilities and allow aid entry to people in the enclave.
57,POSITIVE,0.7522389888763428,"He emphasized that the continued Israeli ground, naval, and aerial aggression threatens the lives of the detainees held by them and by other armed Palestinian factions in Gaza."
58,NEGATIVE,0.15948478877544403,"The Israeli military operations came in retaliation for the Hamas-led attacks on Oct 7, in which about 1,200 people were killed in Israel and about 240 hostages were taken, according to Israeli figures."
59,NEGATIVE,0.3964688181877136,"In the first three quarters, China's economy maintained a recovery trend, laying the foundation for achieving the annual economic growth goal of about 5 percent. However, the foundation for recovery still needs to be solidified."
60,NEGATIVE,0.2894457280635834,"To control their highest inflation over the past more than 40 years, the United States and some European economies sharply raised interest rates last year. That has produced serious negative spillover effects."
61,NEGATIVE,0.3354714810848236,"China has not adopted negative interest rates or zero interest rates, nor has it adopted excessive quantitative easing monetary policies. China's policymakers have focused on providing liquidity support and measures to promote growth. But due to the negative spillover effect of the US Federal Reserve's monetary policy, coupled with the scar effect brought by the three-year COVID-19 pandemic, developing economies, including China, have entered a low-price stage in their consumer markets."
62,NEGATIVE,0.13504615426063538,"In October, both the consumer price index and the producer price index of industrial products in China maintained negative growth, falling 0.2 percent and 2.6 percent respectively compared with the same period last year. The CPI and the PPI are leading indicators of the economy. In the seven months from March to October this year, China's CPI fluctuated within the narrow range of-0.3 to 0.3 percent, maintaining an overall low level since October last year."
63,NEGATIVE,0.2810322046279907,"Over the past year, China's PPI has been in the range of-0.7 to-5.6 percent. Although affected by the Russia-Ukraine conflict and the Palestine-Israel conflict, the overall PPI remains low, and its transmission mechanism to CPI, which takes about six months, is still not evident."
64,NEUTRAL,0.47888436913490295,"In particular, China's manufacturing purchasing managers' index remains below 50, the contraction-expansion line, a clear indication that China's economic recovery still needs to be further stabilized."
65,POSITIVE,0.7319532632827759,Relevant data also show the obvious impact the reduced real estate investment is having on related industries during the adjustment of the real estate industry.
66,NEUTRAL,0.5717400312423706,"Yet, with the development of the real estate industry gradually returning to normal, the new real estate development model will bring about the acceleration of the construction of government subsidized and affordable housing, and drive the economic recovery by gradually reinvigorating the upstream and downstream industries. That will provide more room for prudent monetary policy and proactive fiscal policy to ensure a healthy and balanced economic recovery while upgrading the economic structure."
67,NEUTRAL,0.40979865193367004,Global supply chains have been subjected to multiple shocks over the past few years. The most notable one has been the three-year-long COVID-19 pandemic. The disruptions from the pandemic were compounded by the outbreak of military conflict between Russia and Ukraine in early 2022. The economic costs triggered by the disruption of food and energy supply chains are likely to increase because of the Israel-Palestine conflict now.
68,NEGATIVE,0.28009936213493347,"The Asia-Pacific region has been suffering from the above supply chain disruptions. It is also witnessing a rise in geopolitical tensions, arising out of the intense competition between the United States and China. The competition has resulted in the reorganization of several supply chains. These include those that have a direct impact on the national security of countries, such as semiconductors. It is important to note though that geopolitical impulses influencing supply chain shifts might not always work as intended."
69,NEGATIVE,0.31309759616851807,"Over the years, China has come to occupy a very important part in several global supply chains. In manufacturing supply chains, China has been a key source of raw materials, intermediates, and the assembly of final products. Over time, it has also become an important endpoint of various supply chains because of its growth as a major global consumer market. The dual significance of China makes it difficult to visualize supply chain strategies that can achieve economic decoupling from China and yet yield business outcomes that are efficient."
70,NEGATIVE,0.32430949807167053,"The Asia-Pacific has always been one of the most active regions of free trade agreements. ASEAN-specific FTA architectures have been the most prominent among these. The ASEAN's hub and spoke model has pulled ASEAN and its ASEAN+1 partners into region-wide FTAs. These include ASEAN's FTAs with Australia, New Zealand, China, Japan, the Republic of Korea and India. The culmination of the ASEAN+1 FTAs has been the Regional Comprehensive Economic Partnership that has ASEAN and all its +1 regional FTA partners, except India. The RCEP is likely to enlarge over time by drawing in more partners from the region."
71,NEUTRAL,0.6693137884140015,"The ASEAN+1 FTAs, as well as the RCEP, have put in place tariff concessions, rules of origin for estimating value added for obtaining preferential tariff treatment, and cross-border service, investment and dispute settlement rules. These rules have significantly influenced the shaping of regional supply chains. The influence has extended to frameworks that connect the Asia-Pacific across wider geographical lengths."
72,NEUTRAL,0.6743165254592896,"Recent developments have led to the emergence of new frameworks. These include the ""Indo-Pacific Economic Framework for Prosperity"" that is led by the US and includes its regional allies and strategic partners. The IPEF is a new and experimental approach on regional rule-making. It is focusing specifically on enhancing the resilience of supply chains. For doing so, it is proposing new multicountry mechanisms like sharing of critical information and developing capacities for enhancing resilience."
73,NEUTRAL,0.5820661187171936,The IPEF is also focusing on identifying critical sectors and their supply chains for safeguarding against future disruptions.
74,NEUTRAL,0.561474621295929,"There is no doubt that ensuring smooth functioning of supply chains is a global priority, particularly after the COVID-19 pandemic experience. One of the ways for making supply chains secure is to increase diversification in sourcing. If sourcing across important supply chains, such as semiconductors, food, energy, chemicals, automobiles etc. becomes more diverse, then it will be less vulnerable to risks because of supply disruptions in one or two sourcing locations. This will also ensure more stable health of the supply chains."
75,POSITIVE,0.7177364230155945,"From an Asia-Pacific perspective, diversification and de-risking are important objectives to pursue. However, pursuing these objectives will require noting the roles being played by different existing regional frameworks in shaping supply chains. New frameworks like the IPEF need to note that their members are part of various existing trade frameworks such as the ASEAN+1 FTAs."
76,NEUTRAL,0.6682506799697876,"Given that the latter have also been contributing to the growth of supply chains through their own rules, it is important to ensure that the new and existing frameworks work in collaboration with each other. The IPEF, for example, need not be looked at as an alternative to the RCEP or other ASEAN+1 FTAs. They can work together in their own specific, as well as overlapping domains, for preserving supply chains, through their respective rules and regulations."
77,POSITIVE,0.8354699015617371,"The author is a senior research fellow and research lead (trade and economics) in the Institute of South Asian Studies, National University of Singapore."
78,POSITIVE,0.7770122289657593,The views don't necessarily reflect those of China Daily.
79,NEGATIVE,0.06689146161079407,"The attacks on and in the vicinity of Al-Shifa Hospital, Al-Rantissi Naser Paediatric Hospital, Al-Quds Hospital, and other major medical facilities in Gaza City and northern Gaza, that have killed many, including children, over the past few days have horrified the world."
80,NEGATIVE,0.16469839215278625,"Premature and newborn babies on life support are reportedly dying due to power, oxygen, and water cuts at Al-Shifa Hospital, while others are at risk. Staff across a number of hospitals are reporting a lack of fuel, water and basic medical supplies, putting the lives of all patients at immediate risk, a United Nations report said."
81,NEGATIVE,0.3944644331932068,"With the intense hostilities preventing safe access for health staff, the injured, and other patients to major hospitals in northern Gaza, the joint calls of the regional directors of United Nations Population Fund, UNICEF and World Health Organization on Sunday for the world to give greater attention to the worsening humanitarian crisis in northern Gaza should not fall on deaf ears."
82,NEGATIVE,0.39355772733688354,"As around 100 Palestinian children are killed each day in the region, some Western countries that proclaim themselves to be champions of human rights are engulfed by large-scale protests against their government's complicity in prolonging the hostilities. These governments should waste no more time and help to broker a cease-fire as soon as possible by making full use of their influence on Tel Aviv."
83,NEGATIVE,0.08464103937149048,"Since the conflict broke out on Oct 7, the WHO has recorded at least 137 attacks on healthcare agencies in Gaza, resulting in 521 deaths and 686 injuries, including 16 deaths and 38 injuries of health workers on duty."
84,NEGATIVE,0.17696255445480347,"So far, more than half of the hospitals in the Gaza Strip are closed. Those still functioning are under massive strain and can only provide very limited emergency services, lifesaving surgery and intensive care services. Shortages of water, food, and fuel are also threatening the well-being of thousands of displaced people, including women and children, who are sheltering in hospitals and their surrounds."
85,NEGATIVE,0.36904141306877136,"Whatever the Israeli side's excuse, it should know that attacks on medical facilities and civilians are unacceptable and are a violation of International Humanitarian and Human Rights Law and Conventions. These moves cannot be condoned under whatever circumstances and the right to seek medical assistance, especially in times of crisis, should never be denied."
86,NEUTRAL,0.4833637773990631,"Unimpeded, safe and sustained access is needed now to provide fuel, medical supplies and water for these lifesaving services. Those supporting Israel's military actions should not stand silent. They should put aside all geopolitical considerations and their double standard, as decisive concerted action is imperative to secure an immediate cease-fire to preserve what's left of the healthcare system in Gaza."
87,POSITIVE,0.7105191349983215,"A cease-fire is by no means a diplomatic statement. It is the only hope for the people of Gaza to survive, and a test of the world's conscience."
88,NEGATIVE,0.20866239070892334,Massive protests calling for an immediate cease-fire were staged in Brussels and many other European cities on Saturday against Israeli military operations in Gaza that have triggered a humanitarian crisis.
89,NEGATIVE,0.21673977375030518,"An estimated 21,000 people turned out in Brussels despite rain, marching from the city's North Station to the Central Station, according to initial statistics by the local police."
90,POSITIVE,0.7045372128486633,"""Cease-fire now!"", ""Free Palestine"", ""Stop the genocide"" and ""Boycott Israel"" were some of the slogans shouted and on banners held by protesters."
91,POSITIVE,0.8205443620681763,Some held banners criticizing US and European Union leaders for their endorsement of Israel's actions and their persistent refusal to call for a cease-fire.
92,NEGATIVE,0.2179197072982788,"Many demonstrators waved Palestinian flags and wore kaffiyehs, or the black and white scarf symbolizing the Palestinian cause. Some held photos of children killed in Israeli bombings and some carried baby dolls covered in blood."
93,NEUTRAL,0.6167252659797668,"The organizers said there is ""the urgent need to ensure that international law is respected … and demand an immediate cease-fire to save human lives""."
94,NEUTRAL,0.6235313415527344,"""How can we defend the two-state solution while refusing to sanction the occupation and colonization (of Palestine) or refusing to recognize the state of Palestine now?"" Simon Moutquin, a Green Party member of the Belgian Parliament, said in a message on X after attending the demonstration."
95,NEUTRAL,0.43228036165237427,"In London, organizers said 800,000 people took part in Saturday's demonstration and called it one of the largest demonstrations in British history, while the Metropolitan Police put the number at 300,000."
96,NEUTRAL,0.40343374013900757,The protesters wanted to pressure British Prime Minister Rishi Sunak and Labour Party leader Keir Starmer who have not supported the call for a cease-fire.
97,POSITIVE,0.7454314827919006,"In Paris, thousands of people marched from the Place de la Republique toward the Place de la Nation on Saturday to demand an immediate cease-fire in Gaza."
98,NEGATIVE,0.3593004047870636,"French President Emmanuel Macron told the BBC on Friday that Israel must stop bombing Gaza and killing civilians, a message that most Western leaders have refused to express."
99,NEGATIVE,0.19013239443302155,"""De facto, today, civilians are bombed, de facto. These babies, these ladies, these old people are bombed and killed. So there is no reason for that and no legitimacy. So we do urge Israel to stop,"" Macron said."
100,NEUTRAL,0.6049882173538208,"""Macron finally uttered the word 'cease-fire' but France must speak with a stronger voice, especially in the UN Security Council in which it is a permanent member,"" said Mathilde Panot, an MP and leader of La France Insoumise group in parliament."
101,NEGATIVE,0.39342477917671204,"""France must apply as much pressure possible on Netanyahu's far-right government in order to stop war crimes,"" she said."
102,POSITIVE,0.7987703680992126,Agencies contributed to this story.
