,result,score,target
13,NEUTRAL,0.40544968843460083,"Ahmed Mokhallalati, a surgeon at al-Shifa, has told Al Jazeera that Israeli tanks and bulldozers had entered the complex. ‘The firing is still heavy, and we are hearing explosions everywhere,’ he said."
14,NEUTRAL,0.5113127827644348,"Figures vary widely on how many civilians are at the site. On Sunday, the World Health Organization (WHO) put the figure at about 1,500 displaced people, up to 650 inpatients and 200 to 500 health workers."
15,NEGATIVE,0.12510837614536285,"A White House official, speaking after the operation was announced, said it does not want to see a firefight in a hospital. A spokesperson for the National Security Council, who did not wish to be named, said: “We do not support striking a hospital from the air and we don’t want to see a firefight in a hospital where innocent people, helpless people, sick people trying to get medical care they deserve are caught in the crossfire."
16,NEUTRAL,0.5260530114173889,"Joe Biden and Benjamin Netanyahu spoke “at length” about ongoing efforts to secure the release of hostages held by Hamas, including many children and a number of Americans, the White House said."
17,NEGATIVE,0.23457427322864532,"The IDF announcement of its operation came within an hour of Palestinian health officials in Gaza saying the IDF had told them it would raid the hospital “within minutes”. The Gaza health ministry spokesperson, Ashraf al-Qidra, told Al Jazeera that Israel “informed us that it will raid al-Shifa hospital complex in the coming minutes”."
18,NEGATIVE,0.2908291220664978,"On its Hebrew X account, the IDF appeared to signal that once inside the hospital, it would continue to have a presence there, saying, “in the continuation of the operation, incubators, medical equipment and baby food are expected to be transferred to the hospital”."
19,NEUTRAL,0.6283179521560669,"The White House has said it has intelligence supporting Israel’s claims that Hamas and Palestinian Islamic Jihad use some hospitals in the Gaza Strip – including al-Shifa hospital – to conceal or support their military operations and to hold hostages. “That is a war crime,” national security spokesperson John Kirby said, adding that those actions by Hamas did not lessen Israel’s responsibility to protect civilians in the course of its military operations."
20,NEUTRAL,0.6169887185096741,"Hamas said it strongly condemned and rejected the claims, adding that these statements “give a green light to the Israeli occupation to commit further brutal massacres targeting hospitals”."
21,NEGATIVE,0.14172425866127014,"The WHO has insisted that moving the most vulnerable patients from al-Shifa hospital has become an “impossible task”. WHO spokesperson Margaret Harris, speaking to reporters in Geneva, said the “heroic” health workers have been “doing whatever they can to keep going” while the facility has been without power since Saturday and there was not enough food and clean water."
22,NEGATIVE,0.2686176896095276,"Another 200,000 people have fled northern Gaza in the past 10 days, the UN has said. The UN office for the coordination of humanitarian affairs (Ocha) said on Tuesday that only one hospital in the northern half of the blockaded Gaza Strip, al-Awda, still had electricity and was able to receive patients, with other medical facilities in sprawling Gaza City now mostly functioning as shelters for those fleeing the violence."
23,NEGATIVE,0.21887311339378357,"Israeli authorities have said they have now identified the remains of 859 civilians killed during the 7 October Hamas attack inside southern Israel. The work to identify bodies is ongoing, they said. On 10 November, Israel revised down the number of Israeli deaths on 7 October from the previously given figure of 1,400 to 1,200."
24,NEGATIVE,0.18154852092266083,"The families of Israelis being held hostage by Hamas have started a five-day march on Tuesday from Tel Aviv to Jerusalem to demand the government does more to secure their release. The prime minister, Benjamin Netanyahu, is coming under fierce criticism from some relatives for not doing more to secure their release, even as Israeli troops push further into the Gaza Strip and the region is bombarded by the Israeli air force."
25,POSITIVE,0.8267542123794556,"Tens of thousands of demonstrators have gathered in Washington on Tuesday to support Israel, condemn antisemitism and demand the release of the hostages. US Senate majority leader Chuck Schumer and House Speaker Mike Johnson spoke at the “March for Israel” event on the National Mall, as well as family members of the hostages."
26,NEUTRAL,0.6708734631538391,The former Iranian foreign minister Mohammad Javad Zarif is urging his country not to become embroiled in a direct war with Israel or the US.
27,NEGATIVE,0.38315853476524353,"The best way to defend the Palestinian people was to avoid giving the west a reason to claim they are acting as a proxy of Iran, Zarif said, adding that Israel was trying to lure Iran into such a battle."
28,NEUTRAL,0.6375977993011475,"In two interventions that have led to charges of betrayal, and in a passionate defence of his views, Zarif said the Iranian people accepted the idea of defending what is right, but that this did not mean mobilising the army."
29,NEUTRAL,0.41739600896835327,"In two lengthy interventions, one to the Bar Association and another on the Telegram channel, he said he had gone public due to the non-stop barrage of letters calling on Iran to join the war."
30,NEGATIVE,0.18326261639595032,"At one point, in exasperation he said: “If they drag Iran into the middle of the war, nothing will happen to any of the government officials. The bomb will fall on the people of Iran."
31,NEGATIVE,0.10478773713111877,"Apart from the economic cost, he said, the entry of Iran and Hezbollah into the war would be just what Israel wanted because Israel also wanted to drag the US into the conflict on the Israeli side."
32,NEUTRAL,0.6642264127731323,"He accused Benjamin Netanyahu, the Israeli prime minister, of “trying to somehow drag the war out and bring America in”. He said this knowledge of Israel’s intention was the reasoning behind the relatively non-escalatory words of the Hezbollah leader, Hassan Nasrallah, since the conflict began."
33,NEUTRAL,0.6249504685401917,"Asked if he thought the process of normalisation between Israel and the Arab states would end, he said: “The process of normalisation may slow down, but it is unlikely to stop.” During Donald Trump’s presidency, the UAE and Bahrain signed bilateral normalisation agreements with Israel, and Saudi Arabia had been expected to follow suit before the outbreak of the Gaza war."
34,NEGATIVE,0.22648777067661285,"He said he was proposing that Iran announce its readiness to sign a nonaggression pact with the Gulf Cooperation Council – Bahrain, Kuwait, Oman, Qatar, Saudi Arabia and the UAE – because such a deal would prove Iran was not a threat to the region and “the Gulf States [would] also undertake not to cooperate with anyone against us”."
35,NEUTRAL,0.6307424306869507,"He dismissed the announcements made at the weekend by the 57 strong Organisation of Islamic Cooperation, saying: “What has been published so far is the continuation of traditional positions. It is unlikely to have any impact.” Iran and other members of the so-called axis of resistance – an umbrella term for anti-Israeli actors such as Syria and Hezbollah – had been demanding more concrete actions."
36,NEUTRAL,0.42781326174736023,"Zarif, often attacked by Iranian hardliners, has praised the diplomats for abandoning the policy of scaling the walls of foreign embassies and instead engaging with regional countries that used to be Iran’s enemies."
37,NEUTRAL,0.5493547916412354,"He claimed Israel had to engineer two contradictory positions, one that projected invincibility and the other that it was a victim of oppression."
38,POSITIVE,0.8838371634483337,"He added: “If we describe the detained Israelis as prisoners, then we must describe the thousands of Palestinians in Israeli prisons as prisoners as well."
39,NEUTRAL,0.4525182247161865,"Since Israel were occupiers, he said, they had only duties not rights."
40,NEUTRAL,0.5075505971908569,"Zarif repeated the Iranian view that a referendum should be held in Israel to decide its future. “If all the Jews who are in Palestine today and all the Palestinians in the territories and in the diaspora participate in the referendum, the result will be in favour of Palestine,” he said."
41,NEUTRAL,0.5003963708877563,"Zarif has been forced to defend himself from a deluge of criticism, saying: “In the past few days, in several conversations, I tried to express Israel’s bellicose goals and crimes against humanity, and the rights of the Palestinian people against the occupation and oppression of 70 years, and to answer various questions."
42,NEGATIVE,0.33188170194625854,"“Unfortunately, some of the answers were handpicked and torn apart without paying attention to the questions. And in some cases, they became the basis of political games."
43,POSITIVE,0.709966242313385,Keir Starmer will resist pressure from his MPs to back a ceasefire in Gaza on Wednesday in a move that could trigger one of the most significant rebellions of his leadership.
44,NEUTRAL,0.5276744365692139,The Labour leader is backing an amendment to the king’s speech that will criticise how Israel has conducted its military campaign. But it will fall short of calling for the ceasefire that nearly a quarter of his parliamentary party wants.
45,POSITIVE,0.808220386505127,"Labour officials have told the party’s MPs to vote for their motion but to abstain on one from the Scottish National party calling for an outright ceasefire, making clear that they will sack any frontbencher who rebels by voting for the SNP amendment."
46,NEUTRAL,0.5612413287162781,"Sources say Starmer is braced for at least three and as many as 15 frontbenchers to resign over the issue, in what would be the biggest challenge to his internal authority since the early days of his leadership."
47,NEUTRAL,0.44630709290504456,Starmer has been under fire over his response to the Middle East crisis since he gave an interview last month in which he appeared to say Israel was within its rights to withhold water and power from Gaza.
48,NEUTRAL,0.672882080078125,"The Labour leader hoped he had restored party unity with his speech at the foreign policy thinktank Chatham House last month, in which he urged Israel to obey international law and made clear his support for a free Palestinian state."
49,NEGATIVE,0.2703206539154053,"He has refused to back a ceasefire, however, despite nearly 40 of his MPs signing a motion calling for one, including several frontbenchers. One, Imran Hussain, resigned, saying a ceasefire was “essential to ending the bloodshed”."
50,NEGATIVE,0.09116452187299728,"Since then, the death toll in Gaza has exceeded 10,000. The head of Gaza’s biggest hospital said on Tuesday that workers were digging mass graves to bury people who had died amid energy shortages and dwindling supplies."
51,NEUTRAL,0.5309759974479675,"MPs urged Starmer on Monday to change course and back a ceasefire during a highly charged meeting of the parliamentary party, which one Labour MP called a “bin fire”. Sources said the shadow foreign secretary, David Lammy, struggled to hold the party line in the face of sustained criticism from colleagues."
52,POSITIVE,0.8060134649276733,"Meanwhile, Mish Rahman, a member of Labour’s national executive committee, is organising a grassroots campaign to put further pressure on the Labour leader."
53,POSITIVE,0.7531892657279968,"Privacy Notice: Newsletters may contain info about charities, online ads, and content funded by outside parties. For more information see our Privacy Policy. We use Google reCaptcha to protect our website and the Google Privacy Policy and Terms of Service apply."
54,NEGATIVE,0.3043862581253052,Officials said on Tuesday that Starmer was refusing to budge on the ceasefire issue and would instead continue to back a “humanitarian pause” as supported by the US and the British government.
55,NEUTRAL,0.6002413630485535,"Labour officials spent Tuesday afternoon talking to potential rebels trying to incorporate their concerns into a new amendment without conceding on that central point. One Labour source said the discussions had been “very, very tense”."
56,POSITIVE,0.7888181209564209,"Those loyal to Starmer hope the party’s amendment, which will go further in criticising Israeli actions than his recent statements, will give MPs “something to unite around”. One of them, previously critical of the leadership’s handling and communication of its position, said the motion was “much better”."
57,NEUTRAL,0.5311639904975891,Pro-Palestine protesters twice interrupted the ceremony for a prestigious Canadian literary award held on Monday night.
58,NEUTRAL,0.4282207787036896,"The event for the C$100,000 Scotiabank Giller prize was first disrupted when protesters jumped onstage with signs that read “Scotiabank funds genocide”. Event host Rick Mercer attempted to rip one of the signs from a protester’s hands."
59,NEUTRAL,0.5501503348350525,Video footage shows another protester standing in the audience area shouting that Scotiabank “currently has a $500m stake in Elbit Systems” and that “Elbit Systems is supplying the Israeli military’s genocide against the Palestinian people”.
60,NEUTRAL,0.45793473720550537,"Elbit Systems is an Israel-based arms manufacturer that has long been criticised by activists for supplying the Israeli military. In April, American investigative news outlet the Intercept reported that Scotiabank’s stake in the company was estimated to be $500m, making it the largest foreign shareholder."
61,NEUTRAL,0.6372020244598389,"“We will not be silent any more,” a protester added. The group was quickly escorted out by police and later arrested, Giller spokesperson Robyn Mogil said, according to the Globe and Mail."
62,NEUTRAL,0.6059781908988953,"The event was also interrupted as the winner’s announcement was being made. Canadian author Sarah Bernstein won the prize for her novel Study for Obedience, which is also shortlisted for this year’s Booker prize. As her name was called, a protester posing as a photographer began shouting, so the organisers repeated the announcement."
63,NEGATIVE,0.18670307099819183,"The event comes just over a month after Israeli prime minister Benjamin Netanyahu declared war after the 7 October Hamas attack which killed 1,200 Israelis. Since then, more than 11,200 Palestinians have been killed, and in the past 10 days, 200,000 people have fled northern Gaza."
64,POSITIVE,0.7531892657279968,"Privacy Notice: Newsletters may contain info about charities, online ads, and content funded by outside parties. For more information see our Privacy Policy. We use Google reCaptcha to protect our website and the Google Privacy Policy and Terms of Service apply."
65,POSITIVE,0.8002346158027649,"Montreal-born Bernstein accepted the prize remotely from her home in the Scottish Highlands, where she had recently had a baby. In her video acceptance speech, she did not acknowledge the protests."
66,POSITIVE,0.7768142223358154,"Guests in attendance at the event included Margaret Atwood, who had previously won the prize. Other past winners include Michael Ondaatje, Alice Munro and Esi Edugyan, the chair of the 2023 Booker prize judging panel."
67,NEGATIVE,0.1571190506219864,"Earlier this month, Canadian poet Rupi Kaur declined an invitation to celebrate Diwali at the White House in protest at the US government’s support of Israel’s attacks on Gaza. In October, several countries and publishing associations pulled out of the Frankfurt book fair after an awards ceremony celebrating Palestinian author Adania Shibli that was due to be held at the fair was called off."
68,NEUTRAL,0.45102089643478394,"Scotiabank, the Giller prize and Elbit Systems did not respond to the Guardian’s requests for comment."
69,NEGATIVE,0.22565478086471558,"Protests in support of Palestine have been escalating around Australia, with sit-ins held in capital cities and a student convoy due to arrive in Canberra on Wednesday."
70,NEUTRAL,0.5771464109420776,"Hundreds are expected to take part in the convoy, organised by Students for Palestine, to protest the response of the Albanese government to the bombardment of Gaza."
71,NEGATIVE,0.39950060844421387,Two buses have been organised and many more students are expected to make their way from Sydney to Canberra by road.
72,NEGATIVE,0.3614181578159332,"“Since parliament is sitting right now, we think it’s essential to protest at the steps of the institution which is failing to take reasonable measures in an attempt to hold Israel to account,” said organiser Amal Naser."
73,POSITIVE,0.7341947555541992,"On Monday more than 1,000 protesters travelled from around Australia to take part in a Muslim-led interfaith convoy to Canberra, which featured speakers from various religious communities, as well as the Greens leader, Adam Bandt."
74,NEGATIVE,0.28042474389076233,"One of the people behind Monday’s convoy, Sheik Wesam Charkawi, a community organiser, academic and imam from Sydney, said he expected more protests in coming weeks."
75,POSITIVE,0.7495118379592896,"“The Muslim community is incensed, outraged beyond belief that the government is essentially standing against humanity. And we need to exercise as much pressure on them to change as possible,” Charkawi said."
76,NEUTRAL,0.6856019496917725,"Cherkawi said this wasn’t about one religion or another, but about sending a message about justice."
77,NEGATIVE,0.2392488420009613,"“There were people from all faith backgrounds, standing for justice, something the government has completely failed to do,” he said."
78,NEUTRAL,0.6152216792106628,"Across the country, protests continue to be held in major cities. They include a daily sit-in in front of the Victorian parliament, weekly protests at the Sydney office of the prime minister, Anthony Albanese, and prayer vigils at various locations."
79,NEUTRAL,0.4843340218067169,"Naser is also one of the organisers of the pro-Palestinian rallies that are in their seventh week in Sydney and attracted around 50,000 people last Sunday."
80,NEUTRAL,0.6126565933227539,"“This is an anti-war movement, and as the violent destruction of Gaza and the displacement of its people continue, more and more Australians will be jumping in,” she said."
81,NEGATIVE,0.17545461654663086,"It comes as the Hamas-run health ministry in Gaza reported that 11,240 Palestinians have been killed in the invasion so far, including 4,630 children."
82,POSITIVE,0.7531892657279968,"Privacy Notice: Newsletters may contain info about charities, online ads, and content funded by outside parties. For more information see our Privacy Policy. We use Google reCaptcha to protect our website and the Google Privacy Policy and Terms of Service apply."
83,NEGATIVE,0.14892569184303284,"Israel launched its invasion of the coastal strip after a Hamas raid killed 1,200 Israelis on 7 October. More than 200 people were taken hostage and are being held by Hamas in Gaza. The Israeli government says it will not enter a ceasefire until the hostages are returned."
84,NEGATIVE,0.29845425486564636,"The Albanese government has stopped short of calling for a ceasefire, with foreign affairs minister, Penny Wong, saying on Sunday “we all want to take the next steps towards a ceasefire, but it cannot be one-sided” – comments opposition leader Peter Dutton branded “reckless”."
85,NEGATIVE,0.34678930044174194,Naser and her co-organisers believe Labor’s response doesn’t go far enough.
86,NEUTRAL,0.5913911461830139,"Other student actions are being held across Australia, including a planned student strike on Thursday in Victoria as well as sit-ins and protests at various universities in Melbourne, Brisbane and Adelaide."
87,NEGATIVE,0.2736765146255493,"Protests are being held against Israeli shipping company Zim at Port Botany in Sydney and at the Port of Melbourne, where there is an ongoing presence."
88,NEUTRAL,0.5942539572715759,"Paddy Gibson, an organiser at Trade Unionists for Palestine, said workers were keeping an eye out for future Zim arrivals in order to facilitate snap protests."
89,NEUTRAL,0.600899875164032,"“Our intention is to disrupt the businesses, and we’re calling for a boycott of Zim shipping,” Gibson said."
90,NEUTRAL,0.5702493786811829,"Multiple unions have signed a statement in support of Palestine, including the Maritime Union of Australia Sydney Branch and the construction division of the CFMEU."
91,NEUTRAL,0.4698176383972168,Relatives of hostages taken by Hamas on its 7 October attack on southern Israel have begun a march from Tel Aviv to Benjamin Netanyahu’s office in Jerusalem.
92,NEUTRAL,0.45268332958221436,"At the start of the 40-mile route, families gathered outside the Tel Aviv Museum Square and fought back tears as they made impassioned pleas for the release of their loved ones held captive in Gaza for 39 days."
93,NEGATIVE,0.25636908411979675,"Hamas militants stormed southern Israeli towns and kibbutzim on 7 October, killing an estimated 1,200 people and taking more than 240 hostages."
94,NEGATIVE,0.04719998314976692,"Haran’s father, Avshalom, 66, and his aunt, Lilach Kipnis, and uncle, Eviatar Kipnis, were killed after Hamas stormed the Be’eri kibbutz."
95,POSITIVE,0.7063285708427429,"His mother, Shoshan, 67, and sister, Adi Shoham, along with her husband, Tal, their son, Naveh, eight, and daughter Yahel, three, were abducted. His aunt and her 12-year-old daughter were also kidnapped."
96,NEGATIVE,0.1953635960817337,"The families aim to march between the two cities over five days, camping in tents along the way and arriving outside Netanyahu’s office on Saturday."
97,NEGATIVE,0.38197842240333557,"“For the past 39 days, we’ve been doing everything we can, and I decided I can’t sit around any more. I can’t just stay at home and sit and be on my phone and on my computer, I need to do something,” Haran told the Guardian."
98,NEUTRAL,0.5761428475379944,“We don’t know if the hostages have food. We don’t know if they have water. We don’t know how they’re being taken care of. We don’t even know if they are alive.
99,NEUTRAL,0.567851722240448,"Shelly Shem-Tov spoke of her fears for her son, Omer, 21, who was abducted from the Supernova music festival near the Gaza border. “I don’t know if he’s eating or if he sees the sun or if they are beating him,” she said."
100,NEGATIVE,0.27412641048431396,"As the march left the plaza, informally renamed “Hostages Square”, the families chanted the Hebrew word achshav, meaning “now”."
101,NEGATIVE,0.3749839663505554,Erez and Adriana Adar in T-shirts bearing images of family members taken hostage.
102,POSITIVE,0.8828882575035095,"Holding up posters of their loved ones, each had their own devastating story to tell. Erez Adar, 63, wore a T-shirt bearing the smiling face of his 85-year-old mother, Yafa, who was abducted from the Nir Oz kibbutz. The T-shirt of his wife, Adriana, featured her nephew, Tamir, 38."
103,NEGATIVE,0.22535879909992218,"“He’s a father of two little boys, aged seven and four, and we want all of them back alive now. Tamir’s children are alone, waiting and praying. They don’t understand why their father is not with them,” Adriana said."
104,POSITIVE,0.8653202056884766,"Noam Alon’s partner, Inbair Haiman, was abducted from the Supernova music festival."
105,NEUTRAL,0.42789825797080994,"Reports have surfaced in recent days about negotiations between Israel and Hamas. Noam Alon, who said he had been living in a nightmare since his partner, Inbair Haiman, 27, was snatched from the music festival, appeared encouraged by the news."
106,NEUTRAL,0.4319359064102173,"“I want the government to do everything possible to bring them home. I will march to Jerusalem but I hope there’ll be a deal before then,” he said."
107,NEUTRAL,0.49670204520225525,"The Biden administration is increasingly seeking ways to restrain the Israeli military in an effort to slow the civilian toll and limit the risk of a wider conflict, while it faces a rising level of internal dissent over its Middle East policy."
108,NEUTRAL,0.699521541595459,"In a letter presented to Biden and his cabinet on Tuesday, more than 500 political appointees and staff members from about 40 agencies across the administration criticised the extent of the president’s support for Israel in its war in Gaza."
109,NEGATIVE,0.15204408764839172,"The letter denounced the Hamas killing of 1,200 Israelis, mostly civilians, on 7 October, but called on Biden to rein in Israel’s military campaign in Gaza, in which the death toll is now above 11,000, according to the Hamas-run health ministry."
110,NEUTRAL,0.5586779713630676,"“We call on President Biden to urgently demand a cease-fire; and to call for de-escalation of the current conflict by securing the immediate release of the Israeli hostages and arbitrarily detained Palestinians; the restoration of water, fuel, electricity and other basic services; and the passage of adequate humanitarian aid to the Gaza Strip,” the letter said, according to New York Times."
111,POSITIVE,0.7330417037010193,"The letter, whose signatories are anonymous, reflects mounting unease among US officials about Biden’s policy in the first weeks of the war of emphasising Israel’s right to defend itself in public, while trying to restrain its retaliation in private. The critics have argued that this approach has not been effective."
112,NEUTRAL,0.6393353343009949,"More than 1,000 staffers at the US Agency for International Development (Usaid) signed an open letter calling on the administration to make better use of its leverage to limit the civilian death toll, and scores of state department staff have argued for a change in policy through the state department’s formal dissent channel, reportedly on three occasions."
113,POSITIVE,0.9386351704597473,"The secretary of state, Antony Blinken, takes the dissent seriously, his officials say. Discussions have been encouraged at foreign missions around the world soliciting feedback."
114,NEUTRAL,0.6118894219398499,"US officials say the administration’s call for restraint, and emphasis on the need to limit the civilian death toll, has been conveyed repeatedly to Israel, and the Pentagon has been giving the Israel Defense Forces advice on how to target Hamas in Gaza while minimising “collateral damage”."
115,NEUTRAL,0.5150495171546936,"The officials say that there was support within the Israeli government after 7 October for a pre-emptive attack on Hezbollah in Lebanon, to blunt the threat of a second front, before launching a ground offensive into Gaza. The fact there was no such pre-emptive strike, they say, was due in part to US persuasion, thus fending off the risk, for now, of a wider regional conflict. Hezbollah itself, US officials believe, has no interest in escalating the conflict, and is firing just enough rockets across Israel’s northern border to maintain its credibility as a symbol of resistance against Israel."
116,NEGATIVE,0.33289748430252075,US officials have meanwhile stiffened the tone of their remarks on Gaza. Biden said on Monday that hospitals there “must be protected”.
117,NEUTRAL,0.4264066219329834,"“My hope and expectation is that there will be less intrusive action relative to hospitals,” Biden told reporters."
118,NEUTRAL,0.529108464717865,"“We continue to have discussions at all levels, including President Biden with Prime Minister Netanyahu, to urge Israel to continue taking every possible measure to protect civilians,” the national security adviser, Jake Sullivan said on the same day. Sullivan said the US was also focused on negotiations to free hostages being held by Hamas, as many as 10 of whom are thought to be Americans who have yet to be accounted for. On Monday he met some of the hostages’ family members."
119,POSITIVE,0.7531892657279968,"Privacy Notice: Newsletters may contain info about charities, online ads, and content funded by outside parties. For more information see our Privacy Policy. We use Google reCaptcha to protect our website and the Google Privacy Policy and Terms of Service apply."
120,NEUTRAL,0.5605098009109497,"The Usaid administrator, Samantha Power, stiffened the rhetoric further on Tuesday, saying: “Israel’s restoration of communications, electricity, water lines, and fuel to Gaza is imperative."
121,NEUTRAL,0.5289320349693298,"“And even as Israel defends its people, it is imperative that the IDF adhere to international humanitarian law,” Power told a meeting of an advisory board created to fund Israeli-Palestinian partnerships."
122,NEUTRAL,0.6495972871780396,"US officials pointed out that the tougher tone was in response to events on the ground, as well as US internal dissent. Senior diplomats argue that the high level of vocal dissent is in part a generational phenomenon, and that the current crop of young foreign service officers feels more entitled to have a say over policy than their predecessors."
123,NEUTRAL,0.6398585438728333,"They also point out that such levels of dissent are not unprecedented. The state department was in constant turmoil during the Trump administration, especially over its early efforts to establish a “Muslim ban” on immigrants. There were three high-level state department resignations over the Iraq war, but there has only been one so far over the Gaza war: Josh Paul, from the political-military bureau."
124,NEUTRAL,0.6317921876907349,"Administration officials also point to the limits to outrage in the Arab world. Neither Bahrain nor the United Arab Emirates has renounced their Abraham accords normalisation agreements with Israel, and Saudi Arabia has insisted it is still interested in pursuing one of its own."
125,NEUTRAL,0.6774888038635254,Lister said that the adjustment in US administration tone had in part been a result of Biden’s own initial instincts being reined in by his own officials.
126,NEGATIVE,0.11455218493938446,Nasser Hamid Said and his family spent five weeks trapped in the city of Jabalia in northern Gaza before finally making it across the border to safety last Monday. They returned to their home in west London on Sunday but are still suffering the trauma of what they experienced.
127,NEGATIVE,0.15758928656578064,"Hamid Said, 52, still dreams he is in the conflict that has claimed the lives of members of his family. His sons are terrified by the sound of fireworks and the family is trying to forget weeks of Israeli bombardment, surviving on scarce food supplies, dirtied water and without electricity."
128,NEGATIVE,0.1987619251012802,"While the family is among the hundreds of foreign nationals who have escaped Israel’s airstrikes and the spiralling humanitarian crisis, more than 2 million people in Gaza, nearly half of whom are children, remain under siege after Hamas militants killed at least 1,200 people and abducted 240 hostages in a surprise attack on 7 October."
129,NEGATIVE,0.2052314132452011,"The UK government and Labour party are facing mounting pressure to back a ceasefire and calls for international laws to be upheld in the war that has killed 11,000 Palestinians and become the bloodiest chapter in the 75-year-old Israeli-Palestinian conflict."
130,POSITIVE,0.766823410987854,"On Monday, calls for a ceasefire were echoed by the International Centre of Justice for Palestinians, who wrote Rishi Sunak on behalf of the Palestinian community, criticising the government’s inadequate calls for “humanitarian pauses”."
131,NEGATIVE,0.19025090336799622,"When Hamid Said and his family first attempted to leave, their car was shot at by Israeli soldiers, he recalled. With only water, they walked south towards the border, as he shielded his sons, aged 8 and 12, from the surrounding dead bodies. They feared being shot by Israeli soldiers as they walked three minutes ahead of other family members so that an airstrike would not kill them all."
132,NEUTRAL,0.41661885380744934,"Faras Abuwarda’s family were visiting loved ones in Gaza before the conflict began. Abuwarda, a legal consultant, travelled from London to Egypt twice to try to get his family out. Their names were finally included on a list of British nationals permitted to leave Gaza at the Rafah crossing last week and his wife and five children – two of whom are autistic – walked three hours south, before taking a taxi to Khan Younis."
133,NEGATIVE,0.3179575502872467,"Abuwarda was told by government officials that the air fare from Cairo to London could be lent to him in exchange for his passport, which would be returned once the money was repaid. He waited for officials to call him to book the tickets but no call came. He then decided to borrow $1,200 from friends instead."
134,NEGATIVE,0.14829662442207336,"He said they received rough treatment from government officials at the hotel in Cairo. “We did not get any words of solidarity, or actually care [for] the family at all,” he said. At the hotel, the family of seven was split into two rooms each with a single double bed, and Abuwarda slept on the floor."
135,NEGATIVE,0.17181918025016785,"Abuwarda and his family are now safe in London. His children have returned to school and he is preparing to return to work after taking sick leave, but he constantly thinks of his family left behind in Jabalia and is deeply critical of the UK government’s failure to help Palestinians."
136,NEGATIVE,0.13083750009536743,"Midnight I am wide awake. Not because of fear, exhaustion or the lack of a moment of peace we have been experiencing for more than a month now, but because I can’t stop thinking about the phone call I had last night. My friend lost her brother. She was devastated, I tried to talk to her but couldn’t. I was able to reach friends around her. “She is grateful that they found the body of her brother in one piece, unlike the others whose bodies were cut into several parts,” one told me."
137,NEGATIVE,0.24899452924728394,Is this what we’ve come to? Praying that we die in one piece? Has dying in brutal circumstances become the inevitable destiny of Gazans?
138,NEUTRAL,0.43357911705970764,I remember a story told in my mother’s family. A story about two women who had a feud for more than 40 years about which of their sons is buried in a certain grave. Both bodies were cut into pieces and till this day the truth is not known. Each of the ladies would go to the graveyard and mourn her lost child. “But why does it matter?” I remember asking.
139,POSITIVE,0.7835315465927124,"“It is all that matters,” an old neighbour answered. He said knowing their loved ones were buried in dignified manner, in a known spot, makes them feel sure that they are in a “safe place, taken care of”, and it helps them to let go and start the journey of moving on."
140,NEGATIVE,0.3502652645111084,"One of the two ladies died past the age of 85, the other one is still alive to this day. I am sure that the one who died is no longer angry with the other mother, because now she is with her son, in a much better place – away from graveyards, away from death, away from sadness, away from the cruelty of this world. She is hugging him, and he is very happy, because he is finally safe with his mother."
