,result,score,target
62,POSITIVE,0.7346854209899902,"promising teenage boxer in a claustrophobic small town discovers his sexuality when he falls in love with the only openly gay kid in high school. It sounds like the biggest film cliche ever, but New Zealand film-maker Welby Ings does something subtle and tender with this in his sensitive feature debut. It’s a delicate film with a pair of lovely, natural-feeling performances from its two leads."
63,NEGATIVE,0.14559327065944672,"Jordan Oosterhof is Jim, a boxer growing up in a seaside town in New Zealand where homophobia is alive and kicking: “faggot” is a routine term of abuse. Jim is gearing up for his first ever professional fight, trained by his English dad, alcoholic ex-boxer Stan (a nicely low-key performance by Tim Roth, all drained exhaustion and disappointment). Jim hangs about with the sports bros, but he’s also a budding photographer. Oosterhof’s effortlessly persuasive performance shows his gentleness and curiosity about the world – Jim passes for jock but has a poetic soul and an emotional life too. One day, Jim finds a hideaway den built by a classmate. This is Whetu (Conan Hayes), an outsider on two fronts: gay and Māori. Whetu is bravely and defiantly queer in the face of town bullies; there’s homophobic hate crime that’s upsetting, but to me didn’t feel gratuitous or exploitative."
64,NEGATIVE,0.32887566089630127,"Punch is a film that draws on two traditions: gay coming-of-age drama and sports movie, perhaps leaning more to the former with its dreamy wistful cinematography and nostalgic mood. What’s missing maybe is the energy and adrenaline of a boxing movie. Still, it packs an emotional punch; the delicacy of its feelings is compelling."
65,NEUTRAL,0.550859272480011,Punch is released on 13 November on digital platforms and DVD.
66,NEGATIVE,0.18418632447719574,"Cerise Howard was 16 years old when she saw Peter Jackson’s first film, Bad Taste, in the grand Embassy theatre in Wellington, New Zealand. It left a lasting impression."
67,POSITIVE,0.7208651900291443,The zero-budget film – starring Jackson himself alongside puppet aliens harvesting humans for their intergalactic fast food franchise – garnered enough of a following to catapult Jackson into the wider film industry.
68,NEUTRAL,0.6776787042617798,"For Howard, the “ridiculous splatter comedy”, as she puts it, held added appeal as it was shot at a beach near her home."
69,NEUTRAL,0.510905921459198,"Howard’s subsequent experience as a cinema writer, curator and academic culminated in her being appointed program director of this year’s 33rd Melbourne Queer film festival. Sitting down for lunch with Guardian Australia on a windy, drizzling afternoon in St Kilda’s Galleon cafe, she says she has tried to bring to this year’s festival a more historical perspective on queer film, something she describes as her “superpower”."
70,POSITIVE,0.7443139553070068,"The theme of this year’s festival is “rewind to fast forward”. “We [LGBTQ+ people] have always been here, so it’s vital we engage with our history,” Howard says."
71,NEUTRAL,0.6543368697166443,"At the program launch, audiences were treated to a screening of the 1918 Ernst Lubitsch German silent drag comedy I don’t want to be a man, accompanied by a live bespoke soundtrack played by Melbourne musician Evelyn Ida Morris, AKA Pikelet, on the grand 1929 pipe organ."
72,NEUTRAL,0.688420295715332,"“It mattered a lot to have this launch in Melbourne town hall – as grand a civic space as possible,” says Howard, noting disruptions to other queer events wreaked by the far right in Victoria earlier this year. “To screen a drag-themed film matters [right now]."
73,POSITIVE,0.8628646731376648,"Howard is well known in both Melbourne’s film and broader arts scene as co-curator of the Melbourne Cinematheque, cofounder of the Czech and Slovak film festival of Australia and cofounding member of Tilde: Melbourne Trans and Gender Diverse film festival."
74,POSITIVE,0.8379464149475098,"She has also performed with a number of punk acts since the late 1990s, and currently plays bass in “a queer punk rock’n’roll spectacular”, The Legend of Queen Kong."
75,NEUTRAL,0.6138411164283752,"As the biggest, and oldest, queer film festival in Australia, MQFF has never been afraid to push boundaries, and this year is no different. Provocative films in this year’s program include Femme, in which the central character seeks violent revenge for being beat up on the streets of London; and a trashy, camp animated feature from Berlin, Captain Faggotron, featuring a giant anus floating through the sky."
76,NEUTRAL,0.5416613817214966,"“We need to see our community in all its diversity, but we don’t need to see us all painted as saints – because we’re not,” she Howard. “We are complex, nuanced human beings capable of good and bad."
77,POSITIVE,0.812576174736023,"Howard points to the opening night film I love you Beksman, a film ostensibly about someone “coming out as being straight”."
78,POSITIVE,0.7531892657279968,"Privacy Notice: Newsletters may contain info about charities, online ads, and content funded by outside parties. For more information see our Privacy Policy. We use Google reCaptcha to protect our website and the Google Privacy Policy and Terms of Service apply."
79,NEUTRAL,0.6501935720443726,"While emphasising that the festival is very much a team effort, Howard says one of her primary motivations is “doing right” by a diverse queer community; being intersectional without being tokenistic. Howard wants audiences to look beyond their own identity and outside their comfort zone."
80,NEUTRAL,0.6465608477592468,"To know who we’re becoming, it pays to know who we’ve been. The nine landmark historical queer films from every which where and when are must-sees at MQFF33, including daring ‘90s Chinese drama East Palace, West Palace; the original French-Italian Birdcage, La Cage aux Folles; and Melbourne’s very own Head On (now 25!)."
81,POSITIVE,0.951357901096344,"Matildas-mania was an epic win, proving queers and sport needn’t be strange bedfellows. Be sure to catch Marinette, Equal the Contest and Offside and a score-settling Queers in Sport panel discussion."
82,NEGATIVE,0.2987711727619171,"Don’t miss the Victorian premiere of Goran “Of an Age” Stolevski’s third feature, Housekeeping for Beginners (or his masterclass!). See also Sunflower, In the Meantime, Shape and Single, Out as well as shorts galore."
83,NEUTRAL,0.4711490869522095,"From a glorious opening night romcom interrogating gender norms (I Love You, Beksman) to 10 films by non-binary and trans film-makers (including two from Australian prodigy Alice Maio Mackay), this is the most genderqueer MQFF yet!"
84,NEUTRAL,0.6306110620498657,"Who doesn’t love short shorts? Longer ones, too. We’ve 11 in-cinema shorts packages, and 13 online (the extra two compile shorts screening before features), catering to queers and cinephiles of every persuasion."
85,POSITIVE,0.7160050868988037,"This article was amended on 6 November 2023 to correct the title of the described film set in London to Femme, which was previously listed as Passages. Passages is another film at the festival."
86,POSITIVE,0.883618950843811,"Michael Leonard was famous for his homoerotic drawings and paintings, which my generation of young gay men first saw in the early 1980s at his one-man show at Fischer Fine Art in London. In 1983 Gay Men’s Press published Changing, a small square book of 50 drawings, to own which was de rigueur at the time."
87,NEUTRAL,0.5978285074234009,"Leonard’s unique gift as a draughtsman was to make the viewer see his sexy male nudes with something of that thrilling stolen glance so familiar to gay men the world over. The allure of momentary desire is hard to conjure with a pencil or brush, but he had the technical brilliance and instinctive eye to do just that. Now viewed with a nostalgic gaze by many, his pictures captured young fit guys on the cusp of the Aids epidemic, when everything changed utterly."
88,NEGATIVE,0.32433199882507324,"New South Wales police might have missed an opportunity to improve its relationship with the LGBTQ+ community as a result of a “defensive” and “adversarial” approach to an 18-month inquiry into possible gay hate-related deaths, the senior counsel assisting the commission has said."
89,NEUTRAL,0.6480690240859985,"“From the perspective of the special commission, the attitude of the NSW police force has sometimes appeared overly defensive, even adversarial,” Peter Gray SC said in his final address."
90,NEUTRAL,0.4223889708518982,"Led by the commissioner, Justice John Sackar, the state inquiry has examined the unsolved killings of LGBTQ+ people that might have been hate crimes between 1970 and 2010."
91,NEUTRAL,0.42258694767951965,It also looked at whether police bias and indifference to attacks on gay people could have affected how the cases were investigated.
92,NEUTRAL,0.40821608901023865,Gray suggested Sackar find that 14 of the 22 unsolved deaths investigated by a police strike force were homicides.
93,NEUTRAL,0.41224879026412964,"Of the remainder, six should be classed as suspected homicides."
94,NEUTRAL,0.6599314212799072,All of those 20 potential homicide cases included reason to suspect anti-LGBTQ+ bias was a factor in the killings.
95,NEUTRAL,0.5067199468612671,Many of Gray’s proposed recommendations related to investigative practices that have already been adopted and endorsed by NSW police.
96,POSITIVE,0.8443347811698914,That included a systematic and regular review of all unsolved homicide cases and a reappraisal of existing procedures and resources in the unsolved homicide team.
97,POSITIVE,0.7437655329704285,"Another recommendation was for police to undertake additional mandatory training concerning the LGBTQ+ community, developed with input from representatives and advocacy organisations."
98,NEUTRAL,0.4338681399822235,"The deaths of 32 people, 24 of which were identified by police strike force Parrabell and eight by the commission, were examined in the inquiry."
99,NEGATIVE,0.07633368670940399,"Hearings revealed poor record-keeping practices by police with multiple examples of crucial evidence being lost, destroyed or misplaced over the years."
100,NEUTRAL,0.63402259349823,"“Those gaps in the records and exhibits were very damaging from the point of view of the efforts of the special commission to re-investigate such cases,” Gray said."
101,NEGATIVE,0.3710896074771881,He also reflected on the increasingly tense interactions between law enforcement and the inquiry.
102,NEUTRAL,0.607837975025177,"While acknowledging police provided the inquiry with substantial assistance, Gray referenced “disappointing aspects” of their involvement."
103,NEGATIVE,0.29996800422668457,"This included delays in the production of documents, underlying systemic problems with record-keeping and a lack of reflection about negative or dismissive attitudes potentially still harboured towards LGBTQ+ people by police."
104,POSITIVE,0.7531892657279968,"Privacy Notice: Newsletters may contain info about charities, online ads, and content funded by outside parties. For more information see our Privacy Policy. We use Google reCaptcha to protect our website and the Google Privacy Policy and Terms of Service apply."
105,NEUTRAL,0.5433596968650818,"Gray said despite police publicly stating their support for the inquiry, their actions over the past 18 months were “not easy to reconcile”."
106,POSITIVE,0.8003160357475281,"“A reasonable observer might have thought those positions and stances often gave the appearance of a defensive, if not adversarial, mindset,” he said."
107,POSITIVE,0.731255054473877,"The inquiry represented a chance for NSW police to cooperate with the LGBTQ+ community to ensure the future was different from the past, Gray added."
108,POSITIVE,0.8178688287734985,"“That opportunity of course still exists and it is hoped that this special commission and report will in the end have contributed to that more positive outcome,” he said."
109,NEUTRAL,0.523276686668396,An “encouraging” letter to the commission from NSW police said the force looked forward to considering the final report.
110,NEGATIVE,0.2712567150592804,"“[The NSW police commissioner, Karen Webb,] acknowledges the violence and discrimination suffered by members of the LGBTQI community, and the [force’s] historical failure to respond adequately to that violence and discrimination,” the letter said."
111,NEUTRAL,0.6790276169776917,A final report will be handed to the state’s governor by 14 December.
112,NEGATIVE,0.39057642221450806,"he character of Sgt Maj Eismayer is instantly recognisable from every basic training movie you’ve ever seen. He is the tough drill officer who humiliates and bullies new recruits, bellowing at them to hit the floor and give him 25 press-ups. But it turns out that this Austrian drama directed by David Wagner (himself an army veteran) is inspired by true events. The real-life Eismayer was a gay man who lived a double life for many years, and then fell in love with a younger colleague. The film is a surprisingly gentle, touching story about acceptance, though it is less than sizzling as a romance."
113,POSITIVE,0.7673441171646118,"Gerhard Liebmann is brilliant as Eismayer, a man with a face chiselled out of granite and a worrying-looking vein throbbing across his forehead. He lives as a straight man, married with a young son, but sneaks off to grab quickies with men in the backs of cars. At work he is feared; “Eismayer is a total psychopath,” whispers one soldier. But then along comes recruit Mario (Luka Dimic), a gay soldier who refuses to be humiliated. There’s a terrific moment when Mario runs stark naked around the barracks, shouting: “Fairies never freeze, sergeant major sir!” Eismayer, who has lived his life in fear of exposure, cannot wrap his head around out and proud Mario."
114,POSITIVE,0.8776630759239197,"This is an intelligent, understated and naturalistic film. The two men fall in love, then slowly it dawns on Eismayer that times have changed; he’s a dinosaur. Homophobia exists in the army but Mario is liked and accepted by his unit. Mario wants them to be a proper couple, but Eismayer says it is cloud-cuckoo-land talk: the idea of the two of them getting married at the barracks and living happily ever after. But – spoiler alert – that’s exactly what happens. The film ends with a lovely heartwarming photo of the real-life pair on their wedding day, in matching white uniforms and medals."
115,NEUTRAL,0.6771822571754456,Eismayer is released on 20 November on digital platforms.
116,NEUTRAL,0.4889172911643982,"Andrew Lumsden, who has died aged 82, was a leading light of the London Gay Liberation Front (GLF) when it started up in 1970, co-founded the fortnightly Gay News in 1971 and the following year helped organise the first Gay Pride march, out of which came the global phenomenon known simply as Pride. He set the tone for a community."
117,POSITIVE,0.7629321813583374,"GLF was a large, anarchic group with no register of members and few rules, and a manifesto that called for changes to the law, professional psychiatry and public attitudes, and “absolute freedom for all”, which met at the London School of Economics. Andrew was in the counter-psychiatry group, which objected to homosexuality being treated as a sickness or immaturity with “cures” such as electric shock therapy. He was appreciated for his charm and wit, and was swiftly elected to the GLF steering committee, though rather than functioning from the top down, GLF worked on the basis of people making suggestions and seeing if others liked them."
118,NEUTRAL,0.5942620038986206,"At the time he worked as an oil business reporter with the Times. When he offered a piece about GLF to his paper, it was rejected by the editor, William Rees-Mogg, so Andrew sent it to the Daily Mirror, whose editor also turned it down. Finally, Andrew approached the Spectator magazine, which published the piece and promoted it on its cover. This was a breakthrough in the straight media, which more usually reported on homosexuality as a crime, an illness or a joke."
119,NEGATIVE,0.2205030918121338,"This convinced Andrew of the need for the LGBTQ+ community to have its own regular, reliable journal, which would reach people outside London, and those unable to attend social or political groups. Another GLF member, Denis Lemon, responded to his suggestion, so they assembled a collective to launch the fortnightly Gay News. The paper swiftly became the main organ of communication and debate in the community, and soon reached a circulation of 19,000, even though the main distributors such as WH Smith refused to handle it."
120,POSITIVE,0.7654477953910828,"Born in Herne Hill, south London, to Renée (nee Cosbab), a secretary, and James Lumsden, a public relations director, Andrew went as a boarder to Furzedown preparatory school in Littlehampton, and Lancing college, both in West Sussex, before studying English at Corpus Christi College, Cambridge. Back in London, he lived in a commune in Notting Hill and became an assistant on BBC TV’s Fanny Cradock cookery programmes, before going into journalism with Management Today and the Times."
121,NEUTRAL,0.5024579167366028,"Andrew liked drag, although he told Power: “There was an obstacle, and that was that I don’t have any ability for drag at all. Absolutely no clothes sense! That made me a singularly awful representative of that sort of look.” He joined “actions”, and one targeted the Champion pub in Notting Hill in the summer of 1972 because, although it was a gay pub, it refused to serve men in drag. The landlord called the police, one of whom punched Andrew in the face. There were several arrests and the subsequent trial at Marylebone magistrates court “was just a haze of frocks and hats and blowing soap bubbles”, said Andrew. He conducted his own defence, intelligently exposed the landlord’s provocative behaviour, and received a small fine for disorderly conduct."
122,POSITIVE,0.9127978682518005,"Andrew was an organiser of the first Pride march in London in 1972, inspired by events in New York including the Stonewall uprising, and with several hundred people taking part. Pride is still celebrated close to the anniversary of Stonewall, but now by millions of people worldwide. On the 50th anniversary, Andrew was one of those who organised a Radical Roots of Pride march in London to celebrate Pride’s origins."
123,NEGATIVE,0.1897009313106537,"Andrew wrote for Petroleum Economist before returning to Gay News as news editor in 1981, and then for a year as editor. The paper had survived prosecutions for obscenity and blasphemous libel, but finally closed when a new owner was unable to support its finances; Andrew and Gillian Hanscombe told its story in Title Fight: The Battle for Gay News (1983)."
124,POSITIVE,0.7233694791793823,"The following year he became a trustee of the Defend Gay’s the Word fund that was set up to help Gay’s the Word bookshop in Bloomsbury defeat the seizure of thousands of books and around 100 charges brought by UK Customs and Excise for importing “indecent” material. He also became news editor of the New Statesman, where he was the first journalist on a straight publication to come out to his readers."
125,POSITIVE,0.8235393166542053,"After leaving the New Statesman in 1987, Andrew became a guide with Trafalgar Tours, taking tourists round the British Isles in the summer months to fund his passions for drawing and researching the life of Edward II. From 2016 he was a guide for Queer Tours of London and devoted time to radical groups, including a revived GLF with younger members."
126,POSITIVE,0.7096630930900574,"On his website he wrote about subjects including Henry Labouchère, the politician who proposed the 1885 law first banning “gross indecency” between men. He spent his final days preparing a shooting script for a film about the gay Dutch resistance fighter Bob Angelo."
127,POSITIVE,0.90274578332901,"Andrew is survived by his partner of 17 years, Stephen Clissold, and by his brother, Quentin. Another brother, David, predeceased him."
128,NEUTRAL,0.4545573592185974,"Two former officials from Hamtramck, Michigan, filed a lawsuit in federal court on Monday, alleging the city’s recent ban on flying Pride flags and certain other flags on city property is unconstitutional."
129,POSITIVE,0.8249580264091492,"Cathy Stackpoole and Russ Gordon were both members of the Hamtramck human relations commission in June, when the Hamtramck city council approved a resolution banning the flying of LGBTQ+ Pride flags on city property, along with certain other flags."
130,NEGATIVE,0.3324812054634094,"The next month, Stackpoole and Gordon raised a Pride flag on a city-owned flagpole in violation of the new resolution. According to court documents, the councilmember Mohammed Hassan spotted the flag and called the police, who removed the flag. The city council subsequently fired Stackpoole and Gordon from the commission. They are suing for damages and to be reinstated, but they say their lawsuit is about much more."
131,POSITIVE,0.8356874585151672,"Supporters of the resolution, including the mayor of Hamtramck, Amer Ghalib, say the flag-banning resolution is “neutral” because the resolution text technically bans any flag other than “the American flag, the flag of the state of Michigan, the Hamtramck flag, the prisoner of war flag and the nations’ flags that represent the international character of our city”."
132,NEUTRAL,0.6519019603729248,"In a statement to the Guardian, Ghalib said the “neutrality resolution that we passed is legal and constitutional”."
133,POSITIVE,0.774266242980957,"Notably, Ghalib and the Hamtramck city council only introduced the flag-banning resolution after a 2022 public dispute about whether the rainbow Pride flag could be flown on a public flagpole in town. Activists, including Stackpoole and Gordon, point to the city council debate around the passage of the resolution as evidence that it was targeting the Pride flag specifically."
134,NEUTRAL,0.6205994486808777,"Marc Susselman, the attorney who filed the suit on behalf of Stackpoole and Gordon, argued “what they did violates three provisions of the US constitution”. He said the flag ban violates not only freedom of speech but also the establishment clause of the first amendment, which prohibits the government from making any law on religious grounds."
135,NEUTRAL,0.5690826177597046,"Attacks on the rainbow Pride flag have grown around the country in the last 18 months. Since 2022, at least 45 communities and school districts across the country have passed regulations to ban the display of the rainbow Pride flag, according to the Gilbert Baker Foundation, which is named for the designer of the original flag."
136,NEUTRAL,0.6358721256256104,"The foundation is supporting the Hamtramck lawsuit through its national “Save the Rainbow Flag” effort. Until now, the organization has focused on supporting communities to oppose bans through rallies, public pressure and education about potential legal issues. But Charley Beal, the president of the foundation, said this is the first actual lawsuit filed."
137,NEUTRAL,0.462968111038208,Beal said this was about more than a single flag in a single town.
138,NEGATIVE,0.3155088424682617,"ottoms is a high school movie stuffed with all the great high school movie tropes. There are nerds and jocks, slow clappings, grand gestures on the football field, graffitied lockers and a sad montage that unfolds to the sound of Avril Lavigne’s Complicated. But its leads are PJ and Josie, the “ugly, untalented gays” who set up an after-school fight club with the sole aim of having sex with the cheerleaders. Girls punch each other in the face, teachers read porn magazines in class, everyone pretends to be “empowered” – and, somehow, it still manages to be a feelgood delight. Thrillingly, it may be the least earnest film I have seen in years."
139,NEUTRAL,0.5737250447273254,"Surprisingly, given that they dreamed up the idea for Bottoms six years ago, it changed very little on its journey from page to screen. “Because the movie is so absurd, it existed in its own world,” Seligman says. “If we were trying to make something more timely, it might have evolved more. But, if anything, the jokes that were written six years ago are just more relevant.” One character says that her vagina belongs to the government, a line that was written long before Roe v Wade was overturned."
140,POSITIVE,0.7531892657279968,"Privacy Notice: Newsletters may contain info about charities, online ads, and content funded by outside parties. For more information see our Privacy Policy. We use Google reCaptcha to protect our website and the Google Privacy Policy and Terms of Service apply."
141,NEGATIVE,0.325365275144577,"f you locked Shirley Jackson and David Wojnarowicz in a room together, they might invent the kind of mouldering dreamworld that Justin Torres conjures in his new novel, Blackouts: a queer‑gothic version of the Hotel California."
