,posivite_score,bias_score,text
54,0.8942363858222961,0.7884727716445923,"At present, such translation relies heavily on the professional knowledge of classical language experts."
55,0.4635468125343323,0.07290637493133545,"Jin's team has also developed a system that recognizes and analyzes ancient Chinese text on pictures. The system automatically locates, extracts and arranges related texts in order. The texts can then be punctuated and translated into modern Chinese using the aforementioned language system."
56,0.4253647625446319,0.1492704749107362,The algorithm for the system has been optimized to address challenges such as analyzing text on wrinkled or creased photos or those with low resolution.
57,0.6559439897537231,0.3118879795074463,"In cooperation with Shanghai University and the Intsig Information Co, Jin's team has also created a system for analyzing and recognizing texts written in the language of China's Yi ethnic group."
58,0.7996976375579834,0.5993952751159668,"Classical text translation technology, when combined with text recognition technology, can facilitate ancient text digitalization and understanding."
59,0.690143346786499,0.38028669357299805,"When joined by powerful AI technology such as ChatGPT, it can become an interactive system for understanding ancient texts."
60,0.7200609445571899,0.4401218891143799,"The team will continue its research on ancient text understanding and protection, Jin said, adding that sufficient computing capacity will be necessary for further research."
61,0.7463351488113403,0.49267029762268066,"The ongoing technology advance, driven by artificial intelligence-generated content (AIGC), a key technology behind ChatGPT, is expected to bring profound impact to the education industry, according to a senior company executive."
62,0.4587613046169281,0.0824773907661438,"Li Yi, founder of Yuanbiancheng, an AI education startup, said that AI education is not only about studying AI but also about adapting to the AI era."
63,0.765998125076294,0.5319962501525879,"""AI education is a systematic project that involves enlightenment cognition, thinking training, hands-on practice and fusion innovations,"" Li said."
64,0.8720649480819702,0.7441298961639404,"""Thus, it is unrealistic for children to learn abstruse AI knowledge at primary school, but it is necessary to prepare them for the corresponding abilities and understanding of AI,"" he added."
65,0.8038427829742432,0.6076855659484863,"To help children learn about the latest progress of AI technology, Yuanbiancheng introduced the development of AIGC technology into curriculums, which according to him, serves as children's first AI lesson."
66,0.4745770096778869,0.050845980644226185,"On the other hand, AIGC technology has been applied into the company's service platform, Li noted."
67,0.6918123960494995,0.383624792098999,"""For instance, if a child writes a piece of code and encounters a bug, he or she used to rely on the human teacher to guide him or her. Now, AIGC technology can automatically find the error and offer an adjustment plan,"" he explained."
68,0.4215041995048523,0.1569916009902954,"A platform powered by artificial intelligence and launched by a 13-year-old quickly went viral among middle school students after making its debut in Shenzhen, Guangdong province, last month."
69,0.6833622455596924,0.36672449111938477,"AI-Button, the platform founded by middle school student Qiu Yumo, who entered the eighth grade this year, enables students to customize learning guidance by simply uploading material."
70,0.6890875101089478,0.3781750202178955,"With ChatGPT, a chatbot developed by United States company OpenAI, taking the world of technology by storm, Qiu used the large language model — a key ChatGPT technology — for the first time to develop her learning platform."
71,0.5611026287078857,0.12220525741577148,"The AI revolution, which many technology industry experts believe is underpinned by ChatGPT, is driving a new form of entrepreneurship, described as ""smaller, faster, cheaper and weirder"" by Nathan Baschez, co-founder of US daily newsletter startup Every Inc."
72,0.7630544900894165,0.526108980178833,"Along with Qiu, young people from China, especially those born in the 1990s and 2000s, are increasingly plunging into AI entrepreneurship."
73,0.4595471024513244,0.08090579509735119,"Qiu, who was born in 2010, started programming when she was 6. She wrote a computer game one year later, which triggered her interest in developing complicated software."
74,0.3301704227924347,0.3396591544151306,"With the idea of making a small learning tool for herself, she used the large language model and other emerging AI technologies to create AI-Button earlier this year."
75,0.6457356214523315,0.2914712429046631,"""It was only after ChatGPT began to take off that I sensed the opportunities brought by the new AI generation, and I realized that such technologies can change the world,"" Qiu said."
76,0.538477897644043,0.07695579528808594,"ChatGPT is driving the AI revolution, which a Goldman Sachs research report said has the potential to bring sweeping changes to the global economy, and could produce a rise of 7 percent, or almost $7 trillion, in global GDP, over the next decade."
77,0.564628541469574,0.12925708293914795,"Buoyed by this trend, a new form of AI startups has emerged. In China, unlike previous such startups that needed star founders, huge amounts of financing, and dozens of employees, the advent of ChatGPT offers a new chance for all entrepreneurs."
78,0.6182381510734558,0.23647630214691162,"For example, Qiu formed a team of students from her middle school and those in the neighborhood to help her. Some team members were in charge of testing and optimization, some were responsible for promotion work, while others helped with external liaison and cooperation."
79,0.8853378295898438,0.7706756591796875,"Inspired by online public welfare projects launched by tech giant Tencent Holdings, Qiu and her partners encouraged students to use AI-Button. Students can initiate and take part in public welfare projects and receive benefits from them, which can be used for learning on the platform."
80,0.8320298194885254,0.6640596389770508,"All the team members attended weekly meetings to ensure progress was made. After several months of development and product optimization, AI-Button finally became a mature project and registration began for users."
81,0.6155731081962585,0.2311462163925171,"""For the first time, I realized that no one can do everything, but everyone can do something,"" Qiu said."
82,0.6991252303123474,0.3982504606246948,"Baschez, from Every Inc, said in a note that AI startups in this new age begin small. ""They use open source and cloud computing to get off the ground quickly and perform recurring tasks. Thanks to AI, they will stay smaller for much longer, and the most successful will achieve staggering results with only a handful of employees,"" he said."
83,0.3746827840805053,0.25063443183898937,"His comments are supported by the example of Midjourney, a system that uses AI to generate pictures from text descriptions. The Midjouney team at his beginning comprised only 11 full-time employees, with four of them students who had yet to graduate and were not studying at leading universities."
84,0.8608750104904175,0.721750020980835,"Baschez said, ""More important, this new type of organization can try out fresh ideas."
85,0.7223814725875854,0.4447629451751709,"""The entry barrier is already lower than ever, but now that AI is good enough to design interfaces, write code, and execute marketing campaigns, we're going to see a whole new set of experiments come online."""
86,0.439578115940094,0.12084376811981201,"In China, Miaoya Camera, an AI-powered digital product that generates self-portraits online, launched as a mini program on WeChat in July, just five months after the launch team of six Chinese software professionals, who were born in the late 1980s and early 1990s, conceptualized and developed the product."
87,0.6195386648178101,0.23907732963562012,"To obtain an AI portrait by using Miaoya Camera, users pay 9.90 yuan ($1.40) and upload at least 20 recent portraits to get a digital clone. They then turn the clone into different types of portraits, such as ID photos, business photos, or those in an ancient Chinese style."
88,0.8233758807182312,0.6467517614364624,"Users can train the AI to make the portraits more lifelike. Industry experts said this is the logical outcome of AI, where a generative model takes what it learns from examples to create something new."
89,0.5280020833015442,0.05600416660308838,"During peak times, more than 6,000 people wait online to use the product. Some even wait for more than 15 hours to obtain a digital clone. Within a month of its launch, Miaoya Camera was viewed by market observers as a potential disruptor of the AIGC, or artificial intelligence-generated content, niche market arising from the arrival of ChatGPT."
90,0.9260674715042114,0.8521349430084229,"AIGC uses AI algorithms and technologies to generate high-quality content, including articles, blog posts, product descriptions and social media updates."
91,0.8870614171028137,0.7741228342056274,"Zhang Yueguang, leader of a group of students who graduated from Tsinghua University in 2012, said the portrait generator's market performance is way beyond his expectations. He attributes part of this success to the new wave of AIGC, with a large number of consumers looking forward to applications that use ChatGPT-related technologies."
92,0.5068588256835938,0.0137176513671875,"""I think the business logic of AIGC and the internet is fundamentally different. Business on the internet is essentially about information flow, channels and platforms. But the essence of the AI era can be compared with building a factory. Technologies that point to market demand are more easily accepted by customers,"" he said."
93,0.7005751132965088,0.4011502265930176,"Wang Peng, a senior researcher at the Beijing Academy of Social Sciences, said that when ChatGPT delivers further technological advances, more Chinese consumers will be willing to embrace such technologies, resulting in further success for applications such as Miaoya Camera."
94,0.5269717574119568,0.053943514823913574,"A poll carried out by the lifestyle platform Xiaohongshu found that 72 percent of young users preferred a profile photo created by Miaoya Camera to one taken by Tianzhenlan, a major professional portrait photography chain."
95,0.599931538105011,0.19986307621002197,"Wang said: ""More important, AIGC is lowering the threshold for entrepreneurship. The US may have taken the lead in the AIGC race with ChatGPT, but China now stands on the same starting line with the US."""
96,0.7876027226448059,0.5752054452896118,He added that this also means that Chinese AI entrepreneurs are catching up fast with their US counterparts in the new AIGC era.
97,0.5590614676475525,0.11812293529510498,"Zhao Zhiyun, head of the Institute of Scientific and Technical Information of China, which is affiliated with the Ministry of Technology, said the US and China have led global development of large-scale AI models, the key technology behind ChatGPT, contributing to 80 percent of them across the world."
98,0.6833406090736389,0.36668121814727783,"""Development of China's large AI models is booming, with breakthroughs being made in several technical areas at the same time,"" Zhao said."
99,0.6989327669143677,0.39786553382873535,"Zhou Yu, chairman of Beijing Fanyu Technology Co, a leading natural language processing products and services startup, said that as the stakes are high, Chinese and US startups appear to be taking different approaches to developing large language models that drive generative AI."
100,0.7403325438499451,0.48066508769989014,"""Founders of US startups put more emphasis on the research and development of underlying technology and groundbreaking innovations. The US is a world leader in terms of hardware and deep learning frameworks,"" Zhou said."
101,0.7433857321739197,0.48677146434783936,"""Chinese AI startups focus more on applications, and those launching these startups are better at adapting technology to various industries, and commercializing different applications. They are also more flexible in creating personalized products and innovations, especially in niche sectors, thus giving the younger generation more opportunities."""
102,0.4747737348079681,0.05045253038406383,"A report by the China Foundation for Youth Entrepreneurship and Employment said those in the 19-23 age bracket in China comprise the main group of young entrepreneurs. Nearly 70 percent of them started a company with less than 100,000 yuan ($13,680). More than half have experienced fluctuations in profits and losses, but 70 percent of them began making a profit within three years."
103,0.667441189289093,0.33488237857818604,"Another report, from the Chinese Academy of Labour and Social Security, said rapid development of the digital economy has attracted a large number of young people, especially those under the age of 35, to start a business."
104,0.3555289208889007,0.2889421582221986,"Such entrepreneurship is mainly due to digital technologies that lower the entry barrier to starting a business and offering good employment conditions. As a result, rapid development of the digital economy has helped drive a new form of employment for young people, the report said."
105,0.578110933303833,0.15622186660766602,"For example, those younger than 35 account for more than 73 percent of mini-program developers on major social media platforms, the report said, adding that the younger generation has become an indispensable force for the development of the digital economy in China."
106,0.5725380778312683,0.14507615566253662,"Chen Yuheng, a cofounder of SenseTime, a Hong Kong-listed Chinese AI pioneer, was born in the 1990s. He has witnessed the development of the internet and AI in China, and the way in which ChatGPT has triggered the nation's AI boom."
107,0.7432717680931091,0.48654353618621826,"Shortly after graduating from Tsinghua University in 2013, he and several friends founded SenseTime. Chen rose from being No 3 employee at the startup to cofounder of the first listed AI business on the Hong Kong Stock Exchange."
108,0.4980306923389435,0.003938615322113037,"SenseTime started by focusing on computer vision, before expanding into more business areas, including autonomous driving technologies."
109,0.5408632159233093,0.08172643184661865,"The company is flexing its technological muscle amid the AI boom triggered by ChatGPT.In August, SenseChat, its large language model, officially opened to the public for registration after being approved by the authorities."
110,0.6083523035049438,0.2167046070098877,"SenseTime devoted numerous resources to researching and developing InternLM, a pre-trained large language AI model developed in collaboration with several leading domestic research institutions, including the Shanghai Artificial Intelligence Laboratory."
111,0.5740840435028076,0.14816808700561523,"Chen said, ""I am fortunate to grow with the development of AI, but I now also need to keep up with these changing times."""
112,0.7410678267478943,0.4821356534957886,The joint venture between Chinese carmaker Geely Holding Group and tech heavyweight Baidu Inc has launched its first artificial intelligence-powered electric vehicle called Ji Yue 01.
113,0.495436280965805,0.009127438068390004,"Priced from 249,900 yuan ($34,151.8), the sports utility vehicle features level 4 (L4) autonomous driving technology, a voice-activated control system and advanced intelligent cabins. L4 autonomy means the car can drive itself in most conditions without a human driver."
114,0.6164674758911133,0.23293495178222656,"It integrates Ernie Bot, Baidu's ChatGPT-like large language model, to offer AI interactive experience for intelligent vehicles. The car can go as far as 720 kilometers on a single charge."
115,0.7775869965553284,0.5551739931106567,"Baidu and Geely set up a joint venture called Jidu Auto in March 2021 to focus on developing intelligent electric vehicles. The two companies announced a significant advancement in their strategic partnership in August, marking a new milestone with the introduction of Ji Yue, a premium intelligent technology brand."
116,0.4603601098060608,0.07927978038787842,"Sales of NEVs in the country expanded 27.7 percent year-on-year to 904,000 units in September, data from the China Association of Automobile Manufacturers showed. In the first nine months of the year, NEV sales increased 37.5 percent from a year ago to 6.28 million units, the CAAM said."
117,0.8463108539581299,0.6926217079162598,"Chinese high-tech company iFlytek unveiled the latest version of its large language model (LLM) SparkDesk on Tuesday, with its overall capability seeing substantial improvement."
118,0.4584173262119293,0.08316534757614136,"""With continuous improvements in the past months, Spark-Desk V3.0 displays an overall capability that is stronger than ChatGPT, according to a test and evaluation report by the Guoyan Institute of Economic Research,"" said Liu Qingfeng, founder and chairman of iFlytek."
119,0.6972364187240601,0.3944728374481201,"The institute is affiliated with the Development Research Center of the State Council, China's Cabinet."
120,0.8037022948265076,0.6074045896530151,"Liu made the remarks during the opening ceremony of the iFlytek Global Developer Festival 2023 in Hefei, capital of East China's Anhui province, where the company is headquartered."
121,0.6223238706588745,0.24464774131774902,"He said the model's core capability is evaluated in seven dimensions — text generation, language understanding, Q&A knowledge, logical reasoning, mathematic ability, coding ability and multimodal ability."
122,0.4683523178100586,0.06329536437988281,"As AI technology depends greatly on computing power, the company has collaborated closely with Huawei in the past months."
123,0.7281896471977234,0.4563792943954468,"During Tuesday's event, which was co-presented by Huawei's rotating Chairman Xu Zhijun, the two firms launched a jointly developed computing power platform, Feixing No 1, to support more LLMs."
124,0.7383416295051575,0.47668325901031494,"The new platform is based on Huawei's Ascend Computing, an all-scenario AI infrastructure, according to the companies."
125,0.6985282897949219,0.39705657958984375,SparkDesk has been widely touted as a Chinese-language alternative to ChatGPT after it became accessible to designated users for testing in April and was officially launched in May.
126,0.4726393818855285,0.05472123622894298,The model was officially available to the public in early September after the service was approved by relevant central authorities.
127,0.8520195484161377,0.7040390968322754,It ranked first among the domestic mainstream models evaluation list released by Xinhua News Agency's Chinese Enterprise Development Research Center.
128,0.8497762680053711,0.6995525360107422,"As part of the developers' event, more than 34,000 teams from 278 cities from nine countries participated in the 2023 iFlytek AI Developer Competition."
129,0.6011337637901306,0.20226752758026123,Senior local officials participating in the event said iFlytek has been a great long-term contributor to the local economy.
130,0.5737931728363037,0.14758634567260742,"Since 2012, the Ministry of Industry and Information Technology and the Anhui provincial government have been developing China Speech Valley, a high-tech industrial park in Hefei, into a major hub for the AI industry."
131,0.3426276445388794,0.3147447109222412,"As the largest company in the park, iFlytek made its technology accessible to developers from around the world through its open online platforms since 2010."
132,0.5145158767700195,0.029031753540039062,"""Since May 6, when SparkDesk was launched, the number of global developer teams using our open platforms has increased by 1.43 million,"" said Liu."
133,0.3274007439613342,0.34519851207733165,"""By the end of 2022, a total of 2,005 firms had been founded in the valley, with their main business operation revenue totaling 205 billion yuan ($28.05 billion),"" said Pan Feng, chief economist of the Anhui provincial government's industry and information technology department during a news conference last week."
134,0.8252482414245605,0.6504964828491211,"In the second installment of her K-pop series, Faye Bradley discovers how Hong Kong's tech wizards and metaverse architects are changing the ways in which K-pop is consumed."
135,0.6766771078109741,0.35335421562194824,"Earlier this year, a four-member all-girl K-pop group claimed the spotlight. Launched by Metaverse Entertainment in January, Mave had racked up over 20 million views for its hit single Pandora in less than a month. At first glance, Mave comes across as a regular quartet of teenage performers. Only that its members are not human. The figures were created using machine learning, deep fake and real-time 3D rendering technologies. Though they look almost real, a closer scrutiny reveals that the even skin tones and flawless figures of these virtual performers are too good to be true."
136,0.8466200828552246,0.6932401657104492,"Mave is just one among a number of virtual K-pop groups to have emerged during the most restrictive phases of the COVID-19 pandemic. Eternity and its hit single I'm Real debuted in 2021. Launched in 2020, Aespa is a hybrid of the real and virtual. The band's human artists sometimes share the stage with their digital counterparts, hologrammed into the concert arena. Kakao Entertainment launched Feverse this past May. Thirty human contestants chosen from existing K-pop bands competed in a survival virtual reality show under the guise of their digital avatars for a place in the five-member virtual girl band."
137,0.8734022974967957,0.7468045949935913,"South Korean virtual boy band Plave attracted over 250,000 YouTube subscribers soon after its debut in 2023. Behind each of the band's five animated 3D figures is a human artist, performing the vocals and dance movements, generated with the help of real-time motion capture technology."
138,0.8130403757095337,0.6260807514190674,"On Tuesday, Chinese tech heavyweight Baidu Inc unveiled the latest version of its large language model, Ernie 4.0, saying its capabilities are on par with those of OpenAI's most advanced GPT-4 model."
139,0.6822918653488159,0.36458373069763184,"The newest version boasts enhanced core capacities in understanding, generation, reasoning and memory compared with previous models, said Robin Li, co-founder and CEO of Baidu, at Baidu World 2023, the company's annual flagship event held in Beijing."
140,0.4945948719978332,0.010810256004333607,"Li showcased the four main capabilities of Ernie 4.0 at the launch event. He displayed the model's generative skills to produce advertising posters and videos, tested its reasoning abilities with math problems, and evaluated its memory skills by letting it write a martial arts novel in real-time."
141,0.7171355485916138,0.43427109718322754,"Li said these capabilities are the foundation on which all AI-native applications thrive. Baidu has also rolled out China's first generative business intelligence product, Baidu GBI, which simplifies data queries and analysis through natural language interactions."
142,0.7511096596717834,0.5022193193435669,"Baidu introduced Ernie Bot, its LLM and ChatGPT-like product, in March. In August, the company was among a number of firms to receive government approval to open its LLM to the public."
